t,episode,true_task_idx,x_before,vx_before,true_goal
100,1,1,-0.0188170801613372,-0.0300301619835956,-5.1000000000000005
101,1,1,0.0073027713527613,0.7861269295450943,-5.1000000000000005
102,1,1,-0.0366205834203956,-0.1521380643959331,-5.1000000000000005
103,1,1,-0.0741913238959587,-0.992914521830344,-5.1000000000000005
104,1,1,-0.1467177506613836,-1.885697504002645,-5.1000000000000005
105,1,1,-0.2537330576297883,-2.276079011431783,-5.1000000000000005
106,1,1,-1.8038683380012672,-2.683324841293948,-5.1000000000000005
107,1,1,-2.9315371916662345,-2.083642576273064,-5.1000000000000005
108,1,1,-3.02030949480426,-1.5965518652953463,-5.1000000000000005
109,1,1,-4.369892118023125,-3.08542105789972,-5.1000000000000005
110,1,1,-5.152641315988471,0.2030980241496521,-5.1000000000000005
111,1,1,-5.283220082896188,0.4665975824499733,-5.1000000000000005
112,1,1,-5.229815745997213,0.5764062322172903,-5.1000000000000005
113,1,1,-5.221548870028278,-0.0559769752447954,-5.1000000000000005
114,1,1,-5.236950215663119,-0.3742072490796707,-5.1000000000000005
115,1,1,-5.24623658167689,-0.0854878911378989,-5.1000000000000005
116,1,1,-5.239374522163278,0.3871292347260969,-5.1000000000000005
117,1,1,-5.215882935856031,0.4305987026064222,-5.1000000000000005
118,1,1,-5.044662070798065,-0.0051770097610399,-5.1000000000000005
119,1,1,-5.060538917051753,-0.4347665780908181,-5.1000000000000005
120,1,1,-5.038753204035001,0.2415903738053086,-5.1000000000000005
121,1,1,-5.133764285578647,-0.1544842875228408,-5.1000000000000005
122,1,1,-5.116384558856445,0.5129770627794655,-5.1000000000000005
123,1,1,-5.112781591206432,-0.2208570144018307,-5.1000000000000005
124,1,1,-5.1627280942828335,-1.2063404516762797,-5.1000000000000005
125,1,1,-5.192311105545124,-0.2348092639813298,-5.1000000000000005
126,1,1,-5.189267829191651,0.3809169989430888,-5.1000000000000005
127,1,1,-5.02267445463477,0.7431725378394103,-5.1000000000000005
128,1,1,-4.992173187070956,0.2913715833739945,-5.1000000000000005
129,1,1,-5.006780649312479,-0.0869466610412667,-5.1000000000000005
130,1,1,-5.035741591283363,-0.8801704102708052,-5.1000000000000005
131,1,1,-5.16243622923662,0.4990369338449967,-5.1000000000000005
132,1,1,-5.207798442313738,-1.6675492423468636,-5.1000000000000005
133,1,1,-5.260931970567559,-0.5795513967015362,-5.1000000000000005
134,1,1,-5.253038906500061,0.3328401142017434,-5.1000000000000005
135,1,1,-5.2672232083514965,-0.7505913239998796,-5.1000000000000005
136,1,1,-5.23375494640504,0.3227539814158571,-5.1000000000000005
137,1,1,-5.238579482773117,-0.2216740059670927,-5.1000000000000005
138,1,1,-5.050995241457751,-0.061276918704171,-5.1000000000000005
139,1,1,-5.029352828188761,0.5799555353232206,-5.1000000000000005
140,1,1,-5.105301898950912,-1.4517232694141164,-5.1000000000000005
141,1,1,-5.144782526153474,-0.0805417530148784,-5.1000000000000005
142,1,1,-5.133140550686027,-0.8211832307016637,-5.1000000000000005
143,1,1,-5.191739263183576,-1.0768867515697045,-5.1000000000000005
144,1,1,-5.0792365254485725,-0.5238557967694126,-5.1000000000000005
145,1,1,-5.08176898654075,0.1934722031798086,-5.1000000000000005
146,1,1,-5.042290207610336,1.0426924531133488,-5.1000000000000005
147,1,1,-5.033241758177667,-0.2596182877443119,-5.1000000000000005
148,1,1,-5.019175297703122,0.5024503320091809,-5.1000000000000005
149,1,1,-4.998946539106603,0.2724214750113851,-5.1000000000000005
150,1,1,-5.026316261117027,-0.9102719901820212,-5.1000000000000005
151,1,1,-5.0584084782237015,-0.3499301932432382,-5.1000000000000005
152,1,1,-5.066630634598292,-0.1866225340315857,-5.1000000000000005
153,1,1,-5.132823015756424,-0.2677479876120121,-5.1000000000000005
154,1,1,-5.20060437098013,-1.6456251924862868,-5.1000000000000005
155,1,1,-5.230493928579316,-0.0852553940962084,-5.1000000000000005
156,1,1,-5.2664139648397565,-1.0187929005018677,-5.1000000000000005
157,1,1,-5.261320498844452,0.6298541188348948,-5.1000000000000005
158,1,1,-5.244125848360048,-0.0161472281809468,-5.1000000000000005
159,1,1,-5.333379416831879,0.1053849638657351,-5.1000000000000005
160,1,1,-5.278230745113266,-0.1283684873296386,-5.1000000000000005
161,1,1,-5.264053900376934,1.0757799283180132,-5.1000000000000005
162,1,1,-5.21607604716265,0.6219447198443648,-5.1000000000000005
163,1,1,-5.257537389174845,1.367086913917791,-5.1000000000000005
164,1,1,-5.099754997985056,-0.0507971184496868,-5.1000000000000005
165,1,1,-5.0378116904375645,0.1296109363999088,-5.1000000000000005
166,1,1,-4.9163751983419175,0.3916072966303338,-5.1000000000000005
167,1,1,-4.918942952885276,-0.1504241177458441,-5.1000000000000005
168,1,1,-4.929807868620973,-0.2705596673273542,-5.1000000000000005
169,1,1,-5.038349610904123,0.3846701033189476,-5.1000000000000005
170,1,1,-5.038878275608583,-0.0762747508987571,-5.1000000000000005
171,1,1,-5.020489897228194,-0.292941014583447,-5.1000000000000005
172,1,1,-5.038153598017836,-0.3434433786650144,-5.1000000000000005
173,1,1,-5.233225113110682,-0.9660276604008512,-5.1000000000000005
174,1,1,-5.303495004654506,-0.468245011365364,-5.1000000000000005
175,1,1,-5.2947864710965735,0.2350251425573858,-5.1000000000000005
176,1,1,-5.305855267006487,-0.2977945359144233,-5.1000000000000005
177,1,1,-5.229789787653073,-0.2555724989178529,-5.1000000000000005
178,1,1,-5.209021135545877,0.7068963172479026,-5.1000000000000005
179,1,1,-5.098113992145484,0.2308852318317682,-5.1000000000000005
180,1,1,-5.088494293656926,0.2472518520607912,-5.1000000000000005
181,1,1,-5.080596642701972,0.0265716213843596,-5.1000000000000005
182,1,1,-5.081629849148798,-0.0029185984360691,-5.1000000000000005
183,1,1,-5.267254203466136,-0.7700876330340558,-5.1000000000000005
184,1,1,-5.303531710821501,-0.4694197586454957,-5.1000000000000005
185,1,1,-5.291974900186622,0.4297319554159919,-5.1000000000000005
186,1,1,-5.25191044126256,0.7928160442841371,-5.1000000000000005
187,1,1,-5.256524372481965,-0.5819817799162894,-5.1000000000000005
188,1,1,-5.393294561889331,-0.4715933112465328,-5.1000000000000005
189,1,1,-5.401930466539557,0.0582029486436713,-5.1000000000000005
190,1,1,-5.374177759127556,0.8571673550793484,-5.1000000000000005
191,1,1,-5.258575057103934,-0.4732605211254341,-5.1000000000000005
192,1,1,-5.300580143274733,-0.835698947166069,-5.1000000000000005
193,1,1,-5.179398618357732,0.2364553739747761,-5.1000000000000005
194,1,1,-5.189224117181819,-0.3419246692001465,-5.1000000000000005
195,1,1,-5.239783641645525,-1.3861916425311835,-5.1000000000000005
196,1,1,-5.25428559937409,0.1401451593950808,-5.1000000000000005
197,1,1,-5.23645890704166,0.2773128490657263,-5.1000000000000005
198,1,1,-5.283651298727542,-0.115549601617271,-5.1000000000000005
199,1,1,-5.285784955562615,-0.0171480513655975,-5.1000000000000005
