t,episode,true_task_idx,pred_task_idx,exec_task_idx,x_before,vx_before,x_after,vx_after,true_goal
197,1,1,1,1,-5.23645890704166,0.2773128490657263,-5.283651298727542,-0.115549601617271,-5.1000000000000005
198,1,1,1,1,-5.283651298727542,-0.115549601617271,-5.285784955562615,-0.0171480513655975,-5.1000000000000005
199,1,1,1,1,-5.285784955562615,-0.0171480513655975,-5.320506426902961,-0.7373034526344796,-5.1000000000000005
200,2,1,3,3,0.0469836732455399,0.0506685754497999,0.0792400439096142,0.7993273063349863,-3.14
201,2,1,0,3,0.0792400439096142,0.7993273063349863,-0.2884149925101129,-1.3354416028550784,-3.14
202,2,1,1,3,-0.2884149925101129,-1.3354416028550784,-0.3687358765878152,-1.8570187969473035,-3.14
203,2,1,1,3,-0.3687358765878152,-1.8570187969473035,-0.4681009595897804,-1.9517605689523965,-3.14
204,2,1,1,1,-0.4681009595897804,-1.9517605689523965,-0.9345622072913649,-1.4301165528588342,-3.14
205,2,1,1,1,-0.9345622072913649,-1.4301165528588342,-0.994866297675127,-0.8893142289479881,-3.14
206,2,1,1,1,-0.994866297675127,-0.8893142289479881,-1.0369536786630194,-0.8226333372574404,-3.14
207,2,1,1,1,-1.0369536786630194,-0.8226333372574404,-1.351873283687569,-1.0522846531670629,-3.14
208,2,1,1,1,-1.351873283687569,-1.0522846531670629,-1.7914956582927966,-0.0582105320123103,-3.14
209,2,1,1,1,-1.7914956582927966,-0.0582105320123103,-2.0073303985468174,-0.6564164571588501,-3.14
210,2,1,1,1,-2.0073303985468174,-0.6564164571588501,-2.1864925596150275,0.5445148381099437,-3.14
211,2,1,1,1,-2.1864925596150275,0.5445148381099437,-2.3152968509354315,-0.865989072118331,-3.14
212,2,1,1,1,-2.3152968509354315,-0.865989072118331,-2.3769977368992765,-1.4942071418139868,-3.14
213,2,1,1,1,-2.3769977368992765,-1.4942071418139868,-2.4043971534947994,-0.1046317453795821,-3.14
214,2,1,1,1,-2.4043971534947994,-0.1046317453795821,-2.819177053916914,-1.001848174688119,-3.14
215,2,1,1,1,-2.819177053916914,-1.001848174688119,-2.8468641075799126,-0.3397691660797944,-3.14
216,2,1,1,1,-2.8468641075799126,-0.3397691660797944,-2.894387269634622,-1.1859631664521038,-3.14
217,2,1,1,1,-2.894387269634622,-1.1859631664521038,-2.9312802061497707,-0.5046941419522415,-3.14
218,2,1,1,1,-2.9312802061497707,-0.5046941419522415,-2.958202270038794,-0.5704696905136482,-3.14
219,2,1,1,1,-2.958202270038794,-0.5704696905136482,-2.99640309865333,-0.6753791917884976,-3.14
220,2,1,1,1,-2.99640309865333,-0.6753791917884976,-3.000735911198301,0.1121100169019246,-3.14
221,2,1,1,1,-3.000735911198301,0.1121100169019246,-2.9888524019766014,0.0563683816719192,-3.14
222,2,1,1,1,-2.9888524019766014,0.0563683816719192,-3.2060146040088884,-0.2042598011262157,-3.14
223,2,1,1,1,-3.2060146040088884,-0.2042598011262157,-3.0976044881569798,0.837390839930296,-3.14
224,2,1,1,1,-3.0976044881569798,0.837390839930296,-3.0906229866008106,-0.2293519814508636,-3.14
225,2,1,1,1,-3.0906229866008106,-0.2293519814508636,-3.074455983747305,0.5799646120923015,-3.14
226,2,1,1,1,-3.074455983747305,0.5799646120923015,-3.0875645813245485,-0.5887147840526141,-3.14
227,2,1,1,1,-3.0875645813245485,-0.5887147840526141,-3.139469913211673,-1.2658036424934132,-3.14
228,2,1,1,1,-3.139469913211673,-1.2658036424934132,-3.2257766953357225,-0.8576503760921015,-3.14
229,2,1,1,1,-3.2257766953357225,-0.8576503760921015,-3.2599639567726446,-0.4036352554865846,-3.14
230,2,1,1,1,-3.2599639567726446,-0.4036352554865846,-3.18123139283605,-0.7262798916656856,-3.14
231,2,1,1,1,-3.18123139283605,-0.7262798916656856,-3.1983363952203123,-0.193078762941138,-3.14
232,2,1,1,1,-3.1983363952203123,-0.193078762941138,-3.2262607705284614,0.4703403681521017,-3.14
233,2,1,1,1,-3.2262607705284614,0.4703403681521017,-3.23650072549401,-0.6544182963679441,-3.14
234,2,1,1,1,-3.23650072549401,-0.6544182963679441,-3.308220089412434,0.5389543261629388,-3.14
235,2,1,1,1,-3.308220089412434,0.5389543261629388,-3.3739564254423327,-1.0754185484577392,-3.14
236,2,1,1,1,-3.3739564254423327,-1.0754185484577392,-3.402746662743196,0.6854272082505554,-3.14
237,2,1,1,1,-3.402746662743196,0.6854272082505554,-3.384396517202928,-0.0638489541615441,-3.14
238,2,1,1,1,-3.384396517202928,-0.0638489541615441,-3.419704364809881,-1.002132827198278,-3.14
239,2,1,1,1,-3.419704364809881,-1.002132827198278,-3.3437652174896075,-0.7737915561013947,-3.14
240,2,1,1,1,-3.3437652174896075,-0.7737915561013947,-3.381325356489321,-0.5931373751408858,-3.14
241,2,1,1,1,-3.381325356489321,-0.5931373751408858,-3.250289266366332,0.5534694349963324,-3.14
242,2,1,1,1,-3.250289266366332,0.5534694349963324,-3.25932780720764,-0.6036007548841772,-3.14
243,2,1,1,1,-3.25932780720764,-0.6036007548841772,-3.333939473448011,1.6021732460882148,-3.14
244,2,1,1,1,-3.333939473448011,1.6021732460882148,-2.9840265678662488,-0.0889490389532483,-3.14
245,2,1,1,1,-2.9840265678662488,-0.0889490389532483,-3.0002406650393896,0.0703325021760828,-3.14
246,2,1,1,1,-3.0002406650393896,0.0703325021760828,-3.1389708361186863,-0.4315133706318428,-3.14
247,2,1,1,1,-3.1389708361186863,-0.4315133706318428,-3.179174143976978,-0.8971300161742798,-3.14
248,2,1,1,1,-3.179174143976978,-0.8971300161742798,-3.202976315335262,-0.3357900682173655,-3.14
249,2,1,1,1,-3.202976315335262,-0.3357900682173655,-3.157576114924869,0.0254069020131456,-3.14
250,2,1,1,1,-3.157576114924869,0.0254069020131456,-3.147192155892873,0.1392364161332973,-3.14
251,2,1,1,1,-3.147192155892873,0.1392364161332973,-3.13550836649198,-0.0152955641966269,-3.14
252,2,1,1,1,-3.13550836649198,-0.0152955641966269,-3.2050933430467534,-1.110405866830658,-3.14
