t,episode,true_task_idx,x_before,vx_before,true_goal
0,8,3,0,0.0275842752307653,-1.45
1,8,3,0,-0.5993931889533997,-1.45
2,8,3,0,-0.5584270358085632,-1.45
3,8,3,0,0.2764103710651397,-1.45
4,8,3,0,0.7556262016296387,-1.45
5,8,3,0,0.3166751265525818,-1.45
6,8,3,0,0.0260656625032424,-1.45
7,8,3,0,0.4812364280223846,-1.45
8,8,3,0,0.0878096222877502,-1.45
9,8,3,0,1.340837836265564,-1.45
10,8,3,0,0.936263918876648,-1.45
11,8,3,0,-0.3750825524330139,-1.45
12,8,3,0,-0.2846770584583282,-1.45
13,8,3,0,0.2837800681591034,-1.45
14,8,3,0,0.3461321890354156,-1.45
15,8,3,0,0.91779762506485,-1.45
16,8,3,0,-0.3593954443931579,-1.45
17,8,3,0,-0.1533292233943939,-1.45
18,8,3,0,0.4705351889133453,-1.45
19,8,3,0,-0.3601712584495544,-1.45
20,8,3,0,0.0686823427677154,-1.45
21,8,3,0,-0.8071935772895813,-1.45
22,8,3,0,-0.5639984607696533,-1.45
23,8,3,0,-0.0075925872661173,-1.45
24,8,3,0,0.2994246482849121,-1.45
25,8,3,0,-0.610874354839325,-1.45
26,8,3,0,0.6656524538993835,-1.45
27,8,3,0,0.7386089563369751,-1.45
28,8,3,0,-0.8558376431465149,-1.45
29,8,3,0,-0.3167610168457031,-1.45
30,8,3,0,-0.819896399974823,-1.45
31,8,3,0,-0.3744644820690155,-1.45
32,8,3,0,0.4477999210357666,-1.45
33,8,3,0,-1.3939077854156494,-1.45
34,8,3,0,-1.4214023351669312,-1.45
35,8,3,0,-0.1402888298034668,-1.45
36,8,3,0,0.200715497136116,-1.45
37,8,3,0,-0.9747326374053956,-1.45
38,8,3,0,-1.0521680116653442,-1.45
39,8,3,0,-1.633843183517456,-1.45
40,8,3,0,-0.5087741613388062,-1.45
41,8,3,0,-0.3693364262580871,-1.45
42,8,3,0,-0.95574152469635,-1.45
43,8,3,0,-0.9036625623703004,-1.45
44,8,3,0,-0.2612829208374023,-1.45
45,8,3,0,-0.8961343169212341,-1.45
46,8,3,0,-1.4388525485992432,-1.45
47,8,3,0,-0.4937063157558441,-1.45
48,8,3,0,0.4575448036193847,-1.45
49,8,3,0,-1.3031268119812012,-1.45
50,8,3,0,-1.050666093826294,-1.45
51,8,3,0,-1.766579508781433,-1.45
52,8,3,0,-1.041707992553711,-1.45
53,8,3,0,-1.3179237842559814,-1.45
54,8,3,0,0.0823142752051353,-1.45
55,8,3,0,-0.5362439751625061,-1.45
56,8,3,0,-1.5225470066070557,-1.45
57,8,3,0,-1.0287472009658811,-1.45
58,8,3,0,-1.0400669574737549,-1.45
59,8,3,0,-0.3528841137886047,-1.45
60,8,3,0,1.2276955842971802,-1.45
61,8,3,0,1.2179440259933472,-1.45
62,8,3,0,-0.591858983039856,-1.45
63,8,3,0,-0.0975277423858642,-1.45
64,8,3,0,-0.3018341362476349,-1.45
65,8,3,0,0.1860723197460174,-1.45
66,8,3,0,-0.1407173871994018,-1.45
67,8,3,0,0.2543185651302337,-1.45
68,8,3,0,0.2807671129703522,-1.45
69,8,3,0,-0.673795759677887,-1.45
70,8,3,0,-0.2742727994918823,-1.45
71,8,3,0,-0.061598565429449,-1.45
72,8,3,0,-0.749920666217804,-1.45
73,8,3,0,-0.618607759475708,-1.45
74,8,3,0,-0.2661212384700775,-1.45
75,8,3,0,-1.3467872142791748,-1.45
76,8,3,0,-0.5211052894592285,-1.45
77,8,3,0,0.0075223268941044,-1.45
78,8,3,0,-0.8517035245895386,-1.45
79,8,3,0,-0.9504806995391846,-1.45
80,8,3,0,-0.6591185927391052,-1.45
81,8,3,0,0.1395886838436126,-1.45
82,8,3,0,-0.1478927731513977,-1.45
83,8,3,0,0.184536725282669,-1.45
84,8,3,0,0.5665726065635681,-1.45
85,8,3,0,-0.2968722283840179,-1.45
86,8,3,0,-0.1257458478212356,-1.45
87,8,3,0,0.7263096570968628,-1.45
88,8,3,0,0.0773119032382965,-1.45
89,8,3,0,-0.6518852114677429,-1.45
90,8,3,0,0.2821616232395172,-1.45
91,8,3,0,0.67243891954422,-1.45
92,8,3,0,0.4139499366283417,-1.45
93,8,3,0,-0.2144369781017303,-1.45
94,8,3,0,0.16110360622406,-1.45
95,8,3,0,-0.4990969002246856,-1.45
96,8,3,0,0.557683527469635,-1.45
97,8,3,0,0.9729765057563782,-1.45
98,8,3,0,-0.5881997346878052,-1.45
99,8,3,0,-1.5797879695892334,-1.45
