t,episode,true_task_idx,x_before,vx_before,true_goal
0,0,1,0.0823063731446596,-0.0543581052701914,-9.02
1,0,1,0.1994358296060249,1.1139128056968812,-9.02
2,0,1,0.2011372888183404,-0.3490004048837163,-9.02
3,0,1,0.2390016469486645,1.015657265449742,-9.02
4,0,1,0.3033723021191113,1.2618091447706157,-9.02
5,0,1,0.4108945175631184,0.9956735208790276,-9.02
6,0,1,0.4192254355091173,-0.1820021363877388,-9.02
7,0,1,0.4120637809953013,-0.0597272690727665,-9.02
8,0,1,1.5504280238190185,1.9491354155406853,-9.02
9,0,1,1.8785038635721647,2.0428281437046447,-9.02
10,0,1,1.973149416684276,1.7173059837714302,-9.02
11,0,1,3.2567141331584017,0.8538529477870401,-9.02
12,0,1,3.325774390519696,1.376947980782238,-9.02
13,0,1,3.377159090819019,-0.5622500884581969,-9.02
14,0,1,2.686107758105764,-0.1876809978713131,-9.02
15,0,1,2.6845804737243912,-0.369100581171899,-9.02
16,0,1,2.525474068518152,-0.3551907168776076,-9.02
17,0,1,2.526854616006991,0.0240701511995361,-9.02
18,0,1,2.529774618796286,-0.083538596268392,-9.02
19,0,1,2.495812246363523,-0.9235974616686992,-9.02
20,0,1,2.4527731053166155,-0.7983426275711702,-9.02
21,0,1,2.360482433352967,-0.8543896438097144,-9.02
22,0,1,2.318156997147055,-0.8088204829246959,-9.02
23,0,1,2.259114668285516,-0.6943420084525396,-9.02
24,0,1,2.241482299328465,-0.0847790986730654,-9.02
25,0,1,2.2448049636138387,0.0757139271188298,-9.02
26,0,1,2.2300353043871195,-0.3969434558469336,-9.02
27,0,1,2.626831948076823,1.0196865665087638,-9.02
28,0,1,2.945988573824767,-0.5015956697402295,-9.02
29,0,1,3.006885863507349,0.2531851148531803,-9.02
30,0,1,3.083638869937122,0.5601754780095181,-9.02
31,0,1,3.1624897430379577,0.3511570980016444,-9.02
32,0,1,3.159976529180331,-0.1902158060226398,-9.02
33,0,1,3.131664721738212,-0.6497409939693214,-9.02
34,0,1,3.196322194426412,0.3385395439821431,-9.02
35,0,1,3.1847920400911467,-0.3955968891216125,-9.02
36,0,1,3.310376784574912,0.1699448687292652,-9.02
37,0,1,3.3288506640313185,0.2907845969981389,-9.02
38,0,1,3.0843712469075246,0.2742200104725147,-9.02
39,0,1,3.1252465098725306,0.7992337530734863,-9.02
40,0,1,3.1753778956054064,-0.26108838497229,-9.02
41,0,1,3.1714843184848607,-0.0198627706645331,-9.02
42,0,1,3.143340933610314,-0.3044841995596815,-9.02
43,0,1,3.15763871031911,0.4596698791592098,-9.02
44,0,1,3.1717473324150824,0.2161760688069987,-9.02
45,0,1,3.1542425361742774,-0.5720285298813109,-9.02
46,0,1,3.1760430518263987,0.0006910105363796,-9.02
47,0,1,3.1660846965214624,-0.2033505577731645,-9.02
