t,episode,true_task_idx,pred_task_idx,exec_task_idx,x_before,vx_before,x_after,vx_after,true_goal
604,6,3,3,1,-4.578003880517695,-2.123760885486448,-4.695388573204075,-2.447205447415281,-2.35
605,6,3,3,1,-4.695388573204075,-2.447205447415281,-6.028911472831692,-2.007835208537256,-2.35
606,6,3,3,3,-6.028911472831692,-2.007835208537256,-6.119295505076476,-1.763309937895618,-2.35
607,6,3,3,3,-6.119295505076476,-1.763309937895618,-6.212402188908519,-1.8077344330529528,-2.35
608,6,3,3,3,-6.212402188908519,-1.8077344330529528,-7.327214463377359,-0.8929697670281789,-2.35
609,6,3,3,3,-7.327214463377359,-0.8929697670281789,-7.381472451228688,-1.298889162175243,-2.35
610,6,3,3,3,-7.381472451228688,-1.298889162175243,-7.478038607808074,-2.1737932205310093,-2.35
611,6,3,3,3,-7.478038607808074,-2.1737932205310093,-7.575629487142717,-1.8874984913014785,-2.35
612,6,3,3,3,-7.575629487142717,-1.8874984913014785,-7.68829626499011,-2.2809621723291453,-2.35
613,6,3,3,3,-7.68829626499011,-2.2809621723291453,-7.737846268491336,-0.513794864781033,-2.35
614,6,3,3,3,-7.737846268491336,-0.513794864781033,-8.279263217319851,-1.7218709962179053,-2.35
615,6,3,3,3,-8.279263217319851,-1.7218709962179053,-9.799501498545895,-2.5439477243498696,-2.35
616,6,3,3,3,-9.799501498545895,-2.5439477243498696,-11.226557973280489,-2.241864265580026,-2.35
617,6,3,3,3,-11.226557973280489,-2.241864265580026,-11.331765236680248,-2.023650699618217,-2.35
618,6,3,3,3,-11.331765236680248,-2.023650699618217,-12.912672228559204,-2.4920984483635,-2.35
619,6,3,3,3,-12.912672228559204,-2.4920984483635,-14.941869157551803,-2.42457741597826,-2.35
620,6,3,3,3,-14.941869157551803,-2.42457741597826,-15.265338075268692,-3.185790909385492,-2.35
621,6,3,3,3,-15.265338075268692,-3.185790909385492,-15.394142539255322,-2.2384523297114303,-2.35
622,6,3,3,3,-15.394142539255322,-2.2384523297114303,-15.531093441867013,-2.9442429204211176,-2.35
623,6,3,3,3,-15.531093441867013,-2.9442429204211176,-15.668998962350932,-2.623090216185096,-2.35
624,6,3,3,3,-15.668998962350932,-2.623090216185096,-15.790470585217044,-2.258426712807604,-2.35
625,6,3,3,3,-15.790470585217044,-2.258426712807604,-15.909773213275429,-2.380763685136924,-2.35
626,6,3,3,3,-15.909773213275429,-2.380763685136924,-16.029252335860892,-2.274057007588321,-2.35
627,6,3,3,3,-16.029252335860892,-2.274057007588321,-16.156843298914364,-2.8075210344238783,-2.35
628,6,3,3,3,-16.156843298914364,-2.8075210344238783,-16.281794884319886,-2.30403939628202,-2.35
629,6,3,3,3,-16.281794884319886,-2.30403939628202,-18.013994840465916,-2.3230567050995425,-2.35
630,6,3,1,3,-18.013994840465916,-2.3230567050995425,-19.383177440057636,-1.3901824336323096,-2.35
631,6,3,1,3,-19.383177440057636,-1.3901824336323096,-20.789837033905297,-2.073547230486393,-2.35
632,6,3,3,3,-20.789837033905297,-2.073547230486393,-20.896824790094968,-2.0220911125212675,-2.35
633,6,3,3,3,-20.896824790094968,-2.0220911125212675,-21.502793150785237,-1.5004529754917442,-2.35
634,6,3,1,3,-21.502793150785237,-1.5004529754917442,-21.97627968456335,-2.9706720900866284,-2.35
635,6,3,3,3,-21.97627968456335,-2.9706720900866284,-22.093271163321308,-2.0146766568850776,-2.35
636,6,3,3,3,-22.093271163321308,-2.0146766568850776,-22.196592587666395,-2.2697585602413675,-2.35
637,6,3,3,3,-22.196592587666395,-2.2697585602413675,-23.90098182763168,-2.5323743490069264,-2.35
638,6,3,3,3,-23.90098182763168,-2.5323743490069264,-24.026428700218403,-2.393946671030915,-2.35
639,6,3,3,3,-24.026428700218403,-2.393946671030915,-24.113288819206826,-1.56593335890674,-2.35
640,6,3,3,3,-24.113288819206826,-1.56593335890674,-24.23602566516641,-2.72505364994767,-2.35
641,6,3,3,3,-24.23602566516641,-2.72505364994767,-25.827169404451965,-1.8048969161438329,-2.35
642,6,3,3,3,-25.827169404451965,-1.8048969161438329,-25.94208777178905,-2.521497476747936,-2.35
643,6,3,3,3,-25.94208777178905,-2.521497476747936,-26.051246965122463,-2.0204023221504563,-2.35
644,6,3,3,3,-26.051246965122463,-2.0204023221504563,-26.151595339332808,-2.0429142804232527,-2.35
645,6,3,3,3,-26.151595339332808,-2.0429142804232527,-27.685351531375957,-2.810171094347401,-2.35
646,6,3,3,3,-27.685351531375957,-2.810171094347401,-29.28250172983278,-2.0428686631699025,-2.35
647,6,3,3,3,-29.28250172983278,-2.0428686631699025,-30.689599900378084,-2.2597439623692623,-2.35
648,6,3,3,3,-30.689599900378084,-2.2597439623692623,-32.208482970598034,-1.4858742432861431,-2.35
649,6,3,3,3,-32.208482970598034,-1.4858742432861431,-33.27727565100697,-2.1484046777002064,-2.35
650,6,3,3,3,-33.27727565100697,-2.1484046777002064,-34.96532514120906,-2.7231570623694585,-2.35
651,6,3,3,3,-34.96532514120906,-2.7231570623694585,-35.07384426439142,-1.973023535857639,-2.35
652,6,3,3,3,-35.07384426439142,-1.973023535857639,-35.17885045129723,-2.1674038637570847,-2.35
653,6,3,3,3,-35.17885045129723,-2.1674038637570847,-35.295080232168914,-2.158539745544367,-2.35
654,6,3,3,3,-35.295080232168914,-2.158539745544367,-35.37558602945694,-1.380464103358349,-2.35
655,6,3,3,3,-35.37558602945694,-1.380464103358349,-35.47525563709891,-2.2127263027026345,-2.35
656,6,3,3,3,-35.47525563709891,-2.2127263027026345,-37.55864059551015,-1.0783094493314558,-2.35
657,6,3,3,3,-37.55864059551015,-1.0783094493314558,-38.545378760586175,-2.420621207009628,-2.35
658,6,3,3,3,-38.545378760586175,-2.420621207009628,-39.03342057710639,-1.3051082940535386,-2.35
659,6,3,3,3,-39.03342057710639,-1.3051082940535386,-40.685200734921246,-2.1726844020320666,-2.35
660,6,3,3,3,-40.685200734921246,-2.1726844020320666,-40.793702613158345,-2.0475917595906865,-2.35
661,6,3,3,3,-40.793702613158345,-2.0475917595906865,-42.53637953958847,-2.738355053433525,-2.35
662,6,3,3,3,-42.53637953958847,-2.738355053433525,-44.38255231833,-2.0922272916852105,-2.35
663,6,3,3,3,-44.38255231833,-2.0922272916852105,-44.51107156592614,-2.777720121545117,-2.35
664,6,3,3,3,-44.51107156592614,-2.777720121545117,-44.661806916760845,-2.9254466434822306,-2.35
665,6,3,3,3,-44.661806916760845,-2.9254466434822306,-45.20518608936916,-2.050926261919672,-2.35
666,6,3,3,3,-45.20518608936916,-2.050926261919672,-47.0653481150179,-2.577230018611389,-2.35
667,6,3,3,3,-47.0653481150179,-2.577230018611389,-47.20763129168652,-2.6710981941450687,-2.35
668,6,3,3,3,-47.20763129168652,-2.6710981941450687,-47.343363786833535,-2.8563238544585534,-2.35
669,6,3,3,3,-47.343363786833535,-2.8563238544585534,-48.01969764924338,-2.8432435659052304,-2.35
670,6,3,3,3,-48.01969764924338,-2.8432435659052304,-48.1494230774803,-2.42031917386922,-2.35
671,6,3,3,3,-48.1494230774803,-2.42031917386922,-48.25666090178082,-2.183815763839696,-2.35
672,6,3,3,3,-48.25666090178082,-2.183815763839696,-48.36026086620576,-2.048342913145369,-2.35
673,6,3,3,3,-48.36026086620576,-2.048342913145369,-49.68757319728066,-2.6102925106460044,-2.35
674,6,3,3,3,-49.68757319728066,-2.6102925106460044,-49.81600056145911,-2.6778137284825267,-2.35
675,6,3,3,3,-49.81600056145911,-2.6778137284825267,-49.96960698880424,-3.204971940074757,-2.35
676,6,3,3,3,-49.96960698880424,-3.204971940074757,-50.09627277034378,-2.125448402454174,-2.35
677,6,3,3,3,-50.09627277034378,-2.125448402454174,-51.8023124764758,-1.6698801067047764,-2.35
678,6,3,3,3,-51.8023124764758,-1.6698801067047764,-52.85727554953864,-2.5480523710662832,-2.35
679,6,3,3,3,-52.85727554953864,-2.5480523710662832,-54.21947923150877,-1.7331936342824417,-2.35
680,6,3,3,3,-54.21947923150877,-1.7331936342824417,-54.285126491025125,-1.2679104036308744,-2.35
681,6,3,3,3,-54.285126491025125,-1.2679104036308744,-55.13101535038819,-1.414856454216285,-2.35
682,6,3,3,3,-55.13101535038819,-1.414856454216285,-55.24393632701663,-2.969153669147925,-2.35
683,6,3,3,3,-55.24393632701663,-2.969153669147925,-55.380382358324674,-2.679699013097389,-2.35
684,6,3,3,3,-55.380382358324674,-2.679699013097389,-55.50162474099263,-2.5886376009144128,-2.35
685,6,3,3,3,-55.50162474099263,-2.5886376009144128,-55.96299647592428,-2.9408334697492453,-2.35
686,6,3,3,3,-55.96299647592428,-2.9408334697492453,-57.58655295014009,-1.7405318991519596,-2.35
687,6,3,3,3,-57.58655295014009,-1.7405318991519596,-57.84718281925832,-2.327737759669573,-2.35
688,6,3,3,3,-57.84718281925832,-2.327737759669573,-57.96195967815432,-2.3710325691512764,-2.35
689,6,3,3,3,-57.96195967815432,-2.3710325691512764,-58.07116554652702,-2.069406141119124,-2.35
690,6,3,3,3,-58.07116554652702,-2.069406141119124,-58.44340968129018,-1.5915960195671626,-2.35
691,6,3,3,3,-58.44340968129018,-1.5915960195671626,-60.203791461153166,-3.0980405662302006,-2.35
692,6,3,3,3,-60.203791461153166,-3.0980405662302006,-60.37585306973107,-3.4877815995286894,-2.35
693,6,3,3,3,-60.37585306973107,-3.4877815995286894,-62.76822705765802,-2.2055818904246447,-2.35
694,6,3,0,3,-62.76822705765802,-2.2055818904246447,-64.47817594776956,-2.0340328965511025,-2.35
695,6,3,0,3,-64.47817594776956,-2.0340328965511025,-64.6071773252227,-2.856721714192698,-2.35
696,6,3,3,3,-64.6071773252227,-2.856721714192698,-65.3587038746984,-2.783856162648924,-2.35
697,6,3,3,3,-65.3587038746984,-2.783856162648924,-65.47960487760977,-2.267902727281174,-2.35
698,6,3,3,3,-65.47960487760977,-2.267902727281174,-65.56075163265925,-1.3305281825012345,-2.35
699,6,3,3,3,-65.56075163265925,-1.3305281825012345,-67.03591969455483,-1.9983467849062215,-2.35
700,7,3,1,1,0.0394318574461504,-0.123301726137526,-0.8878056826482081,-2.2342799034949787,-1.75
701,7,3,3,1,-0.8878056826482081,-2.2342799034949787,-1.125452419892667,-1.8580769832494024,-1.75
702,7,3,1,1,-1.125452419892667,-1.8580769832494024,-2.646189780929572,-1.893621462812334,-1.75
703,7,3,3,1,-2.646189780929572,-1.893621462812334,-2.734687567730386,-1.6060635066593385,-1.75
704,7,3,1,1,-2.734687567730386,-1.6060635066593385,-2.8020827549246907,-1.4542907758953014,-1.75
