target_goal,encoding_regression
0.503839910030365,0.9461783386098256
1.519392087531449,-0.0031351650001294
2.534944265032533,-0.9524486686100846
3.5504964425336176,-1.90176217222004
4.566048620034701,-2.8510756758299958
5.627762260149472,-3.843539793240403
6.643314437650556,-4.792853296850359
7.65886661515164,-5.742166800460313
8.674418792652723,-6.691480304070268
9.689970970153809,-7.640793807680225
