t,episode,true_task_idx,x_before,vx_before,true_goal
0,0,0,-0.0625162869691848,0,-9.02
1,0,0,-0.0563017912209034,0,-9.02
2,0,0,-0.069916121661663,0,-9.02
3,0,0,-0.1258995682001114,0,-9.02
4,0,0,-0.2025974690914154,0,-9.02
5,0,0,-0.2483612447977066,0,-9.02
6,0,0,-0.2733358144760132,0,-9.02
7,0,0,-0.3223043978214264,0,-9.02
8,0,0,-0.4091715216636657,0,-9.02
9,0,0,-0.5214879512786865,0,-9.02
10,0,0,-0.6268359422683716,0,-9.02
11,0,0,-0.7033977508544922,0,-9.02
12,0,0,-0.7740479707717896,0,-9.02
13,0,0,-0.8679947257041931,0,-9.02
14,0,0,-1.0010236501693726,0,-9.02
15,0,0,-1.1537412405014038,0,-9.02
16,0,0,-1.2955986261367798,0,-9.02
17,0,0,-1.4054919481277466,0,-9.02
18,0,0,-1.5127782821655271,0,-9.02
19,0,0,-1.6466832160949707,0,-9.02
20,0,0,-1.802833080291748,0,-9.02
21,0,0,-1.977827548980713,0,-9.02
22,0,0,-2.1578383445739746,0,-9.02
23,0,0,-2.3116695880889893,0,-9.02
24,0,0,-2.461733341217041,0,-9.02
25,0,0,-2.625534772872925,0,-9.02
26,0,0,-2.8050782680511475,0,-9.02
27,0,0,-2.98909592628479,0,-9.02
28,0,0,-3.175306558609009,0,-9.02
29,0,0,-3.342737913131714,0,-9.02
30,0,0,-3.5003437995910645,0,-9.02
31,0,0,-3.667008876800537,0,-9.02
32,0,0,-3.863829135894776,0,-9.02
33,0,0,-4.058299064636231,0,-9.02
34,0,0,-4.245003700256348,0,-9.02
35,0,0,-4.413790225982666,0,-9.02
36,0,0,-4.585521221160889,0,-9.02
37,0,0,-4.755955219268799,0,-9.02
38,0,0,-4.923314094543457,0,-9.02
39,0,0,-5.089547157287598,0,-9.02
40,0,0,-5.240724563598633,0,-9.02
41,0,0,-5.381523132324219,0,-9.02
42,0,0,-5.519113540649414,0,-9.02
43,0,0,-5.654143810272217,0,-9.02
44,0,0,-5.789763927459717,0,-9.02
45,0,0,-5.90830659866333,0,-9.02
46,0,0,-6.01305627822876,0,-9.02
47,0,0,-6.118039608001709,0,-9.02
48,0,0,-6.219887733459473,0,-9.02
49,0,0,-6.314425468444824,0,-9.02
50,0,0,-6.394151210784912,0,-9.02
51,0,0,-6.465281009674072,0,-9.02
52,0,0,-6.533382415771484,0,-9.02
53,0,0,-6.59889030456543,0,-9.02
54,0,0,-6.6618523597717285,0,-9.02
55,0,0,-6.713868618011475,0,-9.02
56,0,0,-6.756527423858643,0,-9.02
57,0,0,-6.798083305358887,0,-9.02
58,0,0,-6.842540264129639,0,-9.02
59,0,0,-6.894320011138916,0,-9.02
60,0,0,-6.940421581268311,0,-9.02
61,0,0,-6.976981163024902,0,-9.02
62,0,0,-7.013604164123535,0,-9.02
63,0,0,-7.052395343780518,0,-9.02
64,0,0,-7.095491886138916,0,-9.02
65,0,0,-7.132377624511719,0,-9.02
66,0,0,-7.15930700302124,0,-9.02
67,0,0,-7.1857123374938965,0,-9.02
68,0,0,-7.212646961212158,0,-9.02
69,0,0,-7.246780872344971,0,-9.02
70,0,0,-7.274598598480225,0,-9.02
71,0,0,-7.294258117675781,0,-9.02
72,0,0,-7.319661617279053,0,-9.02
73,0,0,-7.359437465667725,0,-9.02
74,0,0,-7.40478515625,0,-9.02
75,0,0,-7.431746959686279,0,-9.02
76,0,0,-7.45851993560791,0,-9.02
77,0,0,-7.492628574371338,0,-9.02
78,0,0,-7.537644386291504,0,-9.02
79,0,0,-7.581033229827881,0,-9.02
80,0,0,-7.608853340148926,0,-9.02
81,0,0,-7.63571834564209,0,-9.02
82,0,0,-7.668251991271973,0,-9.02
83,0,0,-7.711914539337158,0,-9.02
84,0,0,-7.75270938873291,0,-9.02
85,0,0,-7.7818284034729,0,-9.02
86,0,0,-7.812641620635986,0,-9.02
87,0,0,-7.851663589477539,0,-9.02
88,0,0,-7.899703502655029,0,-9.02
89,0,0,-7.9373297691345215,0,-9.02
90,0,0,-7.96617317199707,0,-9.02
91,0,0,-7.997366905212402,0,-9.02
92,0,0,-8.03541088104248,0,-9.02
93,0,0,-8.076903343200684,0,-9.02
94,0,0,-8.106537818908691,0,-9.02
95,0,0,-8.129934310913086,0,-9.02
96,0,0,-8.154540061950684,0,-9.02
97,0,0,-8.18127727508545,0,-9.02
98,0,0,-8.207335472106934,0,-9.02
99,0,0,-8.22330093383789,0,-9.02
