current_goal,target_goal,latent_mean,latent_std,encoding
-0.021810196340084076,7.255067825317383,-1.772883057594299,3.2790184020996094,-1.0768078565597534
0.27518677711486816,7.255067825317383,-5.281185150146484,0.5529536008834839,-4.543014049530028
0.4803573191165924,7.255067825317383,-5.4583959579467765,0.09044940769672392,-6.374610424041748
0.8436367511749268,7.255067825317383,-5.331155776977539,0.06038353592157364,-5.282017230987549
1.25967800617218,7.255067825317383,-5.321274757385254,0.04562869295477867,-5.454521656036377
1.6751824617385864,7.255067825317383,-5.392037868499756,0.036755461245775216,-5.335350036621094
2.0489771366119385,7.255067825317383,-5.387600421905518,0.03675169125199318,-5.416249752044678
2.5306522846221924,7.255067825317383,-5.384389400482178,0.03676581382751465,-5.381843566894531
2.928861618041992,7.255067825317383,-5.38264799118042,0.036813702434301376,-5.373846530914307
3.282922506332397,7.255067825317383,-5.382715702056885,0.03694634139537811,-5.330729007720947
3.552018404006958,7.255067825317383,-5.3860697746276855,0.03719854727387428,-5.372891426086426
4.0096163749694815,7.255067825317383,-5.391361713409424,0.03761376440525055,-5.344103813171387
4.425091743469238,7.255067825317383,-5.39159059524536,0.0385369174182415,-5.4155492782592765
4.762253761291504,7.255067825317383,-5.364517688751221,0.04108954593539237,-5.393391609191895
5.178991794586182,7.255067825317383,-5.248891830444336,0.050196364521980286,-5.209882736206056
5.630629062652588,7.255067825317383,-4.635097026824951,0.35559436678886414,-5.0116868019104
5.990575313568115,7.255067825317383,-4.851230144500732,0.19913284480571744,-4.872814178466797
6.355076789855957,7.255067825317383,-4.941928386688232,0.0879482552409172,-5.050119400024414
6.57272481918335,7.255067825317383,-5.022482395172119,0.06632065027952194,-4.9206719398498535
6.9292516708374015,7.255067825317383,-5.0604119300842285,0.071955107152462,-5.100619316101073
7.045228958129883,7.255067825317383,-5.1376142501831055,0.04841488599777222,-5.128823757171631
7.146032333374024,7.255067825317383,-5.267273426055908,0.051233671605587006,-5.277665138244629
7.278027534484862,7.255067825317383,-5.370894908905028,0.04726710543036461,-5.423079967498779
7.307854652404785,7.255067825317383,-5.3958044052124015,0.03537368401885033,-5.409658432006836
7.296561717987059,7.255067825317383,-5.374383926391602,0.03118080832064152,-5.3409204483032235
7.337771415710449,7.255067825317383,-5.379679203033447,0.028396122157573696,-5.3335161209106445
7.396939277648925,7.255067825317383,-5.396952152252196,0.028677111491560933,-5.44675874710083
7.377015590667725,7.255067825317383,-5.344306468963623,0.029872553423047062,-5.353544235229492
7.366812229156494,7.255067825317383,-5.402026176452637,0.03362611681222916,-5.368176460266112
7.242975711822509,7.255067825317383,-5.339966297149657,0.03511720523238182,-5.289373397827148
7.2672953605651855,7.255067825317383,-5.305063247680664,0.03020385652780533,-5.374995708465576
7.220341205596925,7.255067825317383,-5.330780029296875,0.02819925546646118,-5.328549861907959
7.233282089233398,7.255067825317383,-5.334364414215088,0.026127489283680916,-5.318874835968018
7.236762046813965,7.255067825317383,-5.333799362182617,0.024264266714453697,-5.345031261444092
7.274012565612794,7.255067825317383,-5.33087682723999,0.02377316728234291,-5.346072196960449
7.276073455810547,7.255067825317383,-5.332867145538329,0.02443239279091358,-5.339491844177246
7.31394624710083,7.255067825317383,-5.337221145629883,0.025065202265977856,-5.390659809112549
7.267082691192627,7.255067825317383,-5.348062992095947,0.025671349838376045,-5.3331284523010245
7.327970027923584,7.255067825317383,-5.357277393341064,0.025431595742702484,-5.394009113311768
7.397413730621338,7.255067825317383,-5.362544536590576,0.02610076777637005,-5.402573585510254
7.291837692260742,7.255067825317383,-5.336670398712158,0.02823701687157154,-5.336826324462891
7.29056739807129,7.255067825317383,-5.387523174285889,0.028588829562067986,-5.420578479766846
7.302020549774171,7.255067825317383,-5.356318950653076,0.028680091723799706,-5.381842136383057
7.391076087951661,7.255067825317383,-5.374134063720703,0.02794296108186245,-5.452019691467285
7.324217796325684,7.255067825317383,-5.362714290618896,0.029247827827930447,-5.400154113769531
7.3071651458740225,7.255067825317383,-5.359390735626221,0.029508011415600777,-5.373267650604248
7.281881809234619,7.255067825317383,-5.368342399597168,0.030215950682759285,-5.3479084968566895
7.298090934753419,7.255067825317383,-5.357388496398926,0.029172655194997787,-5.356210231781006
7.280367851257325,7.255067825317383,-5.359728813171387,0.028113000094890594,-5.324150085449219
7.261181831359862,7.255067825317383,-5.355365753173828,0.02676466479897499,-5.318464756011962
7.370696544647216,7.255067825317383,-5.354950904846192,0.025693194940686222,-5.371442794799805
7.334473609924316,7.255067825317383,-5.342573642730713,0.02612863481044769,-5.349463939666748
7.266265869140626,7.255067825317383,-5.341223239898682,0.027539800852537155,-5.327846050262451
7.350812435150146,7.255067825317383,-5.375275135040283,0.02704097144305706,-5.42724084854126
7.398468971252441,7.255067825317383,-5.346460819244385,0.028250437229871746,-5.395544052124024
7.250963687896728,7.255067825317383,-5.35176420211792,0.03032439202070236,-5.328413486480713
7.19835901260376,7.255067825317383,-5.354248523712158,0.02799250371754169,-5.323403358459473
7.1929192543029785,7.255067825317383,-5.328240871429443,0.027712533250451088,-5.3214874267578125
7.262517929077148,7.255067825317383,-5.316287040710449,0.026019368320703503,-5.292453765869141
7.264974117279053,7.255067825317383,-5.334861278533936,0.02475903555750847,-5.351558685302734
7.26740264892578,7.255067825317383,-5.334821701049805,0.024160400032997128,-5.323070049285889
7.263150691986085,7.255067825317383,-5.342131614685059,0.024632053449749943,-5.346137046813965
7.236021518707275,7.255067825317383,-5.343377590179443,0.024433309212327003,-5.31146240234375
7.200969219207764,7.255067825317383,-5.340990543365479,0.023979488760232925,-5.3495092391967765
7.253129959106444,7.255067825317383,-5.3356566429138175,0.023976853117346764,-5.351016521453857
7.241259574890136,7.255067825317383,-5.331583023071289,0.023931311443448063,-5.314200401306152
7.291175365447998,7.255067825317383,-5.329665184020996,0.02375199645757675,-5.389973163604736
7.326100349426269,7.255067825317383,-5.337193489074707,0.024217749014496803,-5.320597171783447
7.256857395172118,7.255067825317383,-5.363295078277588,0.02536616660654545,-5.360319137573241
7.312875270843508,7.255067825317383,-5.335824012756348,0.02572319842875004,-5.3401570320129395
7.198325157165527,7.255067825317383,-5.3514084815979,0.02611119858920574,-5.36309814453125
7.216550827026366,7.255067825317383,-5.34268856048584,0.025861943140625957,-5.334758758544922
7.279256820678712,7.255067825317383,-5.33905792236328,0.024609118700027462,-5.3511881828308105
7.179133892059326,7.255067825317383,-5.334466457366943,0.02467040717601776,-5.351845741271973
7.20502471923828,7.255067825317383,-5.334458827972412,0.024692108854651448,-5.348371028900146
7.195796012878418,7.255067825317383,-5.3266892433166495,0.024986263364553448,-5.262885093688965
7.171997547149657,7.255067825317383,-5.330760478973389,0.024789609014987946,-5.317255973815918
7.2604475021362305,7.255067825317383,-5.333356857299805,0.02526216395199299,-5.316996097564696
7.256848335266113,7.255067825317383,-5.333312034606934,0.02703223749995232,-5.297427177429199
7.213302612304687,7.255067825317383,-5.332034111022949,0.024955864995718,-5.332757949829102
7.352953910827635,7.255067825317383,-5.331928730010985,0.024277398362755772,-5.355653285980225
7.25809907913208,7.255067825317383,-5.344956398010254,0.025124685838818554,-5.317173480987549
7.27261209487915,7.255067825317383,-5.334085464477539,0.024347471073269844,-5.32059621810913
7.310562610626221,7.255067825317383,-5.332671642303467,0.025201404467225075,-5.332439422607422
7.328438758850098,7.255067825317383,-5.342588901519775,0.02633625268936157,-5.338418006896973
7.237359046936035,7.255067825317383,-5.377481937408447,0.02652990445494652,-5.368990421295166
7.27987241744995,7.255067825317383,-5.363473892211913,0.025705045089125637,-5.351498603820801
7.258691310882568,7.255067825317383,-5.3466410636901855,0.0261662770062685,-5.365564346313477
7.299078941345216,7.255067825317383,-5.34262228012085,0.025154961273074154,-5.368895530700684
7.293962001800538,7.255067825317383,-5.348477840423584,0.025050373747944832,-5.36128568649292
7.208224773406982,7.255067825317383,-5.358624935150146,0.025278257206082344,-5.332176685333252
7.276673316955566,7.255067825317383,-5.357179164886475,0.024882378056645397,-5.326759815216064
7.272367477416992,7.255067825317383,-5.349236488342285,0.02469132654368877,-5.325488567352295
7.293384552001954,7.255067825317383,-5.349470615386962,0.02432737126946449,-5.376172542572021
7.268746852874755,7.255067825317383,-5.358859062194824,0.024762324988842007,-5.361140251159668
7.276471138000488,7.255067825317383,-5.357819080352783,0.025109056383371357,-5.380761146545409
