epoch,mean_smooth,upper_smooth,lower_smooth
2021,215.4616585168784,370.09575991877915,60.82755711497773
2031,216.75170921892467,370.7927511819023,62.71066725594708
2041,215.8778719686766,366.4849068551766,65.27083708217666
2051,212.03263774588467,356.24052555097717,67.82474994079217
2061,208.92724242162615,356.59528226055886,61.259202582693426
2071,210.9027293285991,356.0962669880352,65.70919166916293
2081,207.4557539995497,349.92957722857,64.9819307705294
2091,208.437900112075,351.5639941526937,65.31180607145629
2101,209.03688074659007,353.2899912694002,64.78377022378
2111,211.267489961818,361.1959489870624,61.33903093657351
2121,210.38121548833388,364.8496660597524,55.912764916915364
2131,201.12583801762818,348.4381078935865,53.813568141669954
2141,199.53979078235815,345.948927696404,53.13065386831227
2151,198.1086481689804,343.95846762016197,52.25882871779884
2161,198.93093740724925,340.6602526615411,57.20162215295744
2171,194.36258605445724,327.7667636560693,60.95840845284516
2181,203.46013353150067,342.8589478643013,64.06131919870008
2191,204.334965323221,344.95010078012945,63.71982986631259
2201,202.3561989498182,341.46783029601227,63.24456760362411
2211,203.3203444911413,343.10280163415405,63.5378873481286
2221,205.0429401910643,349.0228622191204,61.063018163008174
2231,211.695512628944,359.34228891128544,64.04873634660251
2241,210.86963347383735,363.8969148391594,57.842352108515236
2251,215.06659488096412,373.22703963805463,56.906150123873694
2261,213.4477526039297,372.29525234817646,54.60025285968295
2271,216.4913930687331,374.9238869859076,58.058899151558634
2281,212.49655504397512,371.6399490936545,53.353160994295706
2291,214.48387428309866,370.37224230927166,58.59550625692572
2301,213.34740866860636,363.9079325232605,62.78688481395216
2311,212.5686085679046,364.06132324139867,61.07589389441056
2321,210.1023704882514,358.77263597343614,61.432105003066724
2331,207.63359443080483,348.72485017914636,66.54233868246332
2341,206.57568368944595,347.22638317319803,65.92498420569379
2351,210.01654492224912,357.4113086561223,62.62178118837607
2361,209.10794433311193,350.30421666332035,67.9116720029035
2371,208.68432114453972,356.12287564783225,61.245766641247144
2381,212.47374159760017,368.1564960094771,56.790987185723225
2391,212.97204804777613,369.1540664121998,56.790029683352415
2401,207.9239737887939,361.7736358527155,54.0743117248723
2411,210.16274421844182,371.7411952244653,48.58429321241827
2421,211.33873089749474,373.02157064057246,49.655891154416985
2431,213.24267258847533,373.99010818729784,52.49523698965285
2441,210.6412788387698,371.50612483128185,49.77643284625779
2451,212.80439384467212,372.81599215317345,52.79279553617084
2461,202.96440201596272,347.8700694966933,58.05873453523223
2471,205.41890661961884,345.47978753615774,65.35802570307996
2481,201.26944662350994,339.5787253451641,62.96016790185577
2491,204.86175900523077,342.08330225511736,67.64021575534416
2501,209.06305009886884,346.598047587328,71.5280526104097
2511,219.37256899066884,368.5086455590157,70.23649242232193
2521,216.8212407983862,366.609239003751,67.03324259302144
2531,216.93296067584313,365.24981058552873,68.61611076615745
2541,213.95231284104892,358.62876187344887,69.27586380864891
2551,211.73662875641642,358.63253873804985,64.84071877478301
2561,209.51350055047783,352.29747210089886,66.72952900005674
2571,188.05619898715523,308.34820230464106,67.7641956696693
2581,186.42888588558105,303.87285477276464,68.98491699839747
2591,187.3050296461484,311.42165339299817,63.18840589929868
2601,185.97449653106563,314.57323582089685,57.37575724123437
2611,187.4118641897629,320.9827998920549,53.84092848747094
2621,212.94784284442267,372.7909838091257,53.10470187971958
2631,221.4161318392584,389.8723618218587,52.95990185665807
2641,207.00468539991104,361.0605205520725,52.94885024774953
2651,197.80892768959413,339.6653478653263,55.952507513861974
2661,199.87314808135622,342.6912792681461,57.05501689456632
2671,190.9516816283363,328.42605049847674,53.477312758195836
2681,182.34392689654345,310.31859959522683,54.36925419786008
2691,198.5834527028891,335.3102905216532,61.85661488412504
2701,210.43803641047197,357.16900641056566,63.70706641037834
2711,212.7473135454325,356.38748311160293,69.10714397926206
2721,220.4245294246522,369.6732792963357,71.17577955296879
2731,225.88995977168096,381.7994447443726,69.98047479898925
2741,226.6762834823508,391.82083698071904,61.531729983982565
2751,225.30941538644683,391.2149575037196,59.40387326917403
2761,224.11637703776566,387.6453948730647,60.58735920246675
2771,224.7952352152956,389.33492475930274,60.25554567128856
2781,205.95990995432842,351.43274596442717,60.487073944229785
2791,206.47753326799534,347.20070308938824,65.75436344660244
2801,211.29677100020177,356.70839572210474,65.88514627829875
2811,213.31401019447574,366.5077934356131,60.12022695333832
2821,211.0581051086777,360.62686431249705,61.489345904858304
2831,222.96411646551107,383.4793314976567,62.44890143336548
2841,223.7640077615806,389.2341068091451,58.29390871401611
2851,217.64215366593442,376.19262764003344,59.091679691835424
2861,211.88077924696574,366.5529961079572,57.20856238597428
2871,211.35652474089449,368.2165279651626,54.49652151662635
2881,212.7219898390501,372.8293106699156,52.61466900818452
2891,208.8573980313107,366.443905565709,51.27089049691236
2901,210.4066045529992,369.3251679613253,51.488041144673126
2911,213.0969778360029,371.24686493680235,54.94709073520347
2921,214.07484906241956,367.4880039558922,60.66169416894699
2931,217.4700208016355,371.55063494440446,63.38940665886659
2941,220.58896498839673,371.5597888621352,69.61814111465827
2951,220.71742304808743,369.80490170389254,71.62994439228237
2961,219.93346738603032,374.3783475182733,65.4885872537873
2971,221.06937107382456,381.7159213490322,60.422820798616904
2981,222.17121721876327,388.11192084192805,56.2305135955984
2991,221.43544196386978,391.69777231791045,51.17311160982913
3000,223.58983622399256,395.5255696026022,51.654102845383
