epoch,mean,std,upper,lower,mean_smooth,std_smooth,upper_smooth,lower_smooth
45,-141.02522000000002,27.29740849122373,-113.72781150877628,-168.32262849122375,-156.86385655,25.889425283439362,-130.97443126656063,-182.75328183343936
46,-143.2027315,28.10270052155669,-115.1000309784433,-171.3054320215567,-155.82994493333334,26.10648558147544,-129.7234593518579,-181.93643051480876
47,-141.7691075,27.827858860643435,-113.94124863935656,-169.59696636064342,-154.87396168333333,26.17291353243969,-128.70104815089363,-181.04687521577304
48,-142.300795,25.926465182761927,-116.37432981723806,-168.2272601827619,-153.45574560000003,26.303410187557642,-127.15233541244235,-179.75915578755763
49,-141.365321,27.426069470013207,-113.93925152998679,-168.7913904700132,-152.19577196666665,26.450452455439898,-125.74531951122678,-178.64622442210657
50,-144.8911425,34.30960368357949,-110.5815388164205,-179.2007461835795,-151.09062588333333,26.446959843715337,-124.643666039618,-177.53758572704868
51,-147.7520075,41.45034460683238,-106.30166289316762,-189.20235210683236,-150.6198268,27.00329857132287,-123.61652822867714,-177.62312537132286
52,-139.6259875,29.78573336515137,-109.84025413484864,-169.41172086515138,-149.78251321666667,27.14917270796119,-122.63334050870547,-176.93168592462786
53,-148.11964125,38.237844702027076,-109.88179654797293,-186.35748595202708,-149.154498675,27.525714166411422,-121.62878450858857,-176.68021284141145
54,-143.01414,35.09252268220966,-107.92161731779034,-178.10666268220967,-148.17882034166666,27.79399617843223,-120.38482416323444,-175.97281652009892
55,-143.04767,37.70689390260531,-105.3407760973947,-180.75456390260533,-147.27101109166668,28.32335610821418,-118.9476549834525,-175.59436719988082
56,-139.36478,32.21072398302466,-107.15405601697535,-171.57550398302465,-146.24398875833333,28.562436909466133,-117.68155184886722,-174.80642566779946
57,-139.4533925,32.39301250975213,-107.06037999024787,-171.84640500975215,-145.56144600833335,29.134225713435878,-116.42722029489747,-174.6956717217692
58,-136.3011325,32.71403636484231,-103.58709613515768,-169.0151688648423,-144.947719675,29.349734998606017,-115.59798467639398,-174.297454673606
59,-137.124465,34.16400941606093,-102.96045558393905,-171.28847441606092,-144.486866925,29.5962974920358,-114.8905694329642,-174.0831644170358
60,-131.37440750000002,25.97378445519171,-105.40062304480831,-157.34819195519174,-143.69205425833334,29.83542184780638,-113.85663241052696,-173.5274761061397
61,-133.4108375,28.392333456861643,-105.01850404313836,-161.80317095686166,-143.08123409166666,29.976663963182666,-113.104570128484,-173.05789805484935
62,-131.1189775,28.05082348114386,-103.06815401885615,-159.16980098114385,-142.55561875833334,30.12781151317761,-112.42780724515572,-172.68343027151096
63,-129.92729975,26.51961216602536,-103.40768758397465,-156.44691191602536,-141.94387775,30.34565362879685,-111.59822412120315,-172.28953137879685
64,-125.76042999999999,21.395278858117276,-104.3651511418827,-147.15570885811726,-141.14253266666668,30.028033753372515,-111.11449891329416,-171.17056642003917
65,-126.7818875,22.415570477846234,-104.36631702215377,-149.19745797784623,-140.6475717,29.822647022753422,-110.82492467724657,-170.47021872275343
66,-125.42633375,24.343116233221316,-101.08321751677869,-149.7694499832213,-140.05601115833332,29.52812795915702,-110.52788319917632,-169.58413911749034
67,-124.07605950000001,26.069168691490017,-98.00689080851,-150.14522819149002,-139.232190475,29.341723632905136,-109.89046684209487,-168.57391410790513
68,-123.515704,22.49536648039704,-101.02033751960296,-146.01107048039705,-138.51848494166669,28.956610525070946,-109.56187441659571,-167.4750954667376
69,-129.36882,17.309222157984653,-112.05959784201535,-146.67804215798466,-138.02386019166667,28.479957161780717,-109.54390302988595,-166.50381735344737
70,-121.124765,21.535400710460994,-99.589364289539,-142.660165710461,-137.10482156666666,28.167341005416823,-108.93748056124984,-165.27216257208346
71,-123.78757999999999,25.47633767769484,-98.31124232230515,-149.26391767769482,-136.38458044166666,28.235956958012082,-108.14862348365459,-164.62053739967874
72,-124.69709850000001,27.30615847354382,-97.39094002645619,-152.00325697354384,-135.700613725,28.488157843828226,-107.21245588117178,-164.1887715688282
73,-122.453227,23.344928384385128,-99.10829861561487,-145.79815538438513,-134.889573125,28.3908425750537,-106.49873054994629,-163.2804157000537
74,-123.01061800000001,22.556768075143626,-100.45384992485639,-145.56738607514365,-134.13971930833333,28.260969917393062,-105.87874939094027,-162.40068922572638
75,-120.56618750000001,22.351131906628158,-98.21505559337186,-142.91731940662817,-133.45775155833334,28.096094031239875,-105.36165752709346,-161.5538455895732
76,-122.61619875,26.249236852716425,-96.36696189728357,-148.86543560271642,-132.7715338,28.0343119089452,-104.7372218910548,-160.8058457089452
77,-119.6653355,23.115528080614062,-96.54980741938593,-142.78086358061407,-132.0347414,27.877234216277554,-104.15750718372244,-159.91197561627757
78,-120.07596849999999,22.583027147661035,-97.49294135233896,-142.65899564766102,-131.29391385,27.76578628177419,-103.52812756822581,-159.0597001317742
79,-120.1733615,27.144230094575573,-93.02913140542442,-147.31759159457556,-130.58751519999998,27.75639163592627,-102.83112356407374,-158.34390683592625
80,-115.651159,24.531490616089986,-91.11966838391002,-140.18264961609,-129.61284908333332,27.430454533676617,-102.1823945496567,-157.04330361700994
81,-122.42807099999999,21.00422841889391,-101.42384258110607,-143.4322994188939,-128.76871786666666,26.748917327412006,-102.01980053925466,-155.51763519407868
82,-117.49114,20.84482202275823,-96.64631797724178,-138.33596202275822,-128.03088961666668,26.450886949332233,-101.58000266733444,-154.48177656599893
83,-116.83032125,24.772821881251367,-92.05749936874864,-141.60314313125136,-126.98791228333334,26.002052855306378,-100.98585942802697,-152.9899651386397
84,-120.542195,22.60224681664304,-97.93994818335696,-143.14444181664305,-126.23884745000001,25.585710326454155,-100.65313712354585,-151.82455777645416
85,-123.96184124999999,16.301202364285068,-107.66063888571492,-140.26304361428507,-125.60265315833334,24.872187275176813,-100.73046588315653,-150.47484043351017
86,-113.327855,22.922594244765722,-90.40526075523428,-136.25044924476572,-124.73475565833334,24.56258295056818,-100.17217270776516,-149.29733860890153
87,-118.42236750000001,28.68213895065054,-89.74022854934947,-147.10450645065055,-124.03372149166667,24.4388871652648,-99.59483432640187,-148.47260865693144
88,-123.9071825,18.153325820589778,-105.75385667941023,-142.06050832058978,-123.620589825,23.953530147123047,-99.66705967787696,-147.57411997212304
89,-120.3612,16.334272005438955,-104.02692799456105,-136.69547200543894,-123.06181432499999,23.35920556676898,-99.70260875823102,-146.421019891769
90,-118.02947,18.954853571900795,-99.0746164280992,-136.9843235719008,-122.61698307500001,23.125241203992616,-99.49174187100739,-145.74222427899264
91,-121.18993499999999,17.662122849745444,-103.52781215025455,-138.85205784974545,-122.20961965833334,22.767567517088743,-99.4420521412446,-144.97718717542205
92,-115.5929905,19.24316621282554,-96.34982428717446,-134.83615671282553,-121.69208675833333,22.473978941478133,-99.21810781685521,-144.16606569981147
93,-113.39826500000001,23.53544102342181,-89.8628239765782,-136.93370602342182,-121.14111893333333,22.374506570058013,-98.76661236327533,-143.51562550339133
94,-117.1669315,20.752029161859387,-96.41490233814062,-137.9189606618594,-120.85466898333334,22.353064913516082,-98.50160406981725,-143.20773389684942
95,-123.1493085,19.730984392866862,-103.41832410713315,-142.88029289286686,-120.73358301666666,22.263578710683433,-98.47000430598324,-142.99716172735012
96,-113.2462075,19.934684058217684,-93.31152344178231,-133.1808915582177,-120.32757880833334,22.11663097151665,-98.21094783681669,-142.44420977985
97,-114.93376750000002,22.436642754136116,-92.4971247458639,-137.37041025413612,-120.02283574166667,21.995546773604854,-98.02728896806182,-142.01838251527155
98,-110.59488350000001,20.495579939888074,-90.09930356011193,-131.09046343988808,-119.592141725,21.928887222254552,-97.66325450274546,-141.52102894725456
99,-109.01433,23.43475636908706,-85.57957363091293,-132.44908636908707,-118.913658725,22.13307169595797,-96.78058702904202,-141.04673042095794
100,-108.9208125,22.046588794895797,-86.8742237051042,-130.9674012948958,-118.50686030833334,22.150111298772458,-96.35674900956087,-140.6569716071058
101,-110.51665,22.14621250487917,-88.37043749512083,-132.66286250487917,-118.06449597500001,22.039107126345275,-96.02538884865473,-140.1036031013453
102,-108.38870599999998,14.007190638040072,-94.38151536195991,-122.39589663804006,-117.52088289166666,21.595808198495146,-95.92507469317152,-139.11669109016182
103,-110.1169865,21.35082137178573,-88.76616512821427,-131.46780787178574,-117.10967487500001,21.529337964741835,-95.58033691025818,-138.63901283974184
104,-109.97067999999999,20.444483826263095,-89.52619617373689,-130.4151638262631,-116.675010275,21.45892848977915,-95.21608178522085,-138.13393876477915
105,-108.89321975,24.431104943962875,-84.46211480603712,-133.32432469396286,-116.28591135,21.52826092435697,-94.75765042564304,-137.814172274357
106,-112.21252774999999,21.149514405714534,-91.06301334428545,-133.36204215571453,-115.93912231666667,21.35827017612358,-94.5808521405431,-137.29739249279024
107,-106.947154,21.66181273503268,-85.28534126496731,-128.60896673503268,-115.51518293333332,21.30981299793753,-94.20536993539581,-136.82499593127085
108,-107.70799500000001,21.82286296783032,-85.8851320321697,-129.53085796783034,-115.10291715,21.284474191943175,-93.81844295805682,-136.3873913419432
109,-107.95559625,20.24628543662572,-87.70931081337429,-128.2018816866257,-114.69565830833334,21.054542703344843,-93.64111560498849,-135.75020101167817
110,-111.55153250000001,18.232573819055055,-93.31895868094495,-129.78410631905507,-114.55900409166667,20.84457881011035,-93.71442528155632,-135.403582901777
111,-104.1245825,20.064707074240875,-84.05987542575913,-124.18928957424087,-113.94888780833334,20.813261431955247,-93.13562637637808,-134.76214924028858
112,-104.6114675,21.938395249603495,-82.6730722503965,-126.5498627496035,-113.51956539166666,20.84971387285009,-92.66985151881657,-134.36927926451676
113,-109.69331125,19.694775136520498,-89.9985361134795,-129.38808638652048,-113.28166505833333,20.680445648025728,-92.60121941030759,-133.96211070635906
114,-106.310035,20.894327246531937,-85.41570775346807,-127.20436224653193,-112.807259725,20.62351499568869,-92.1837447293113,-133.43077472068867
115,-110.17819874999999,22.463981424479787,-87.71421732552021,-132.6421801744798,-112.34780497499999,20.828940964361845,-91.51886401063815,-133.17674593936187
116,-114.11892750000001,22.31802847955791,-91.8008990204421,-136.43695597955792,-112.37417405833334,20.808788772188255,-91.56538528614509,-133.1829628305216
117,-108.38737,17.431451416962762,-90.95591858303725,-125.81882141696276,-112.03967414166667,20.433765854398658,-91.60590828726801,-132.47343999606534
118,-105.050049,15.222630853451186,-89.82741814654881,-120.2726798534512,-111.411103025,20.336076022160704,-91.07502700283929,-131.74717904716073
119,-109.46463499999999,25.30192592217636,-84.16270907782362,-134.76656092217635,-111.04788419166668,20.634997819385283,-90.41288637228136,-131.68288201105196
120,-105.46913625,20.073758634552124,-85.39537761544788,-125.54289488455213,-110.62920639999999,20.672294654806997,-89.95691174519301,-131.301501054807
121,-105.248895,21.437848804415214,-83.8110461955848,-126.68674380441522,-110.0978384,20.798152186629327,-89.29968621337068,-130.89599058662932
122,-107.68839,20.159632497047163,-87.52875750295283,-127.84802249704717,-109.83435171666666,20.828701062770044,-89.00565065389664,-130.66305277943673
123,-104.75704999999999,21.118079818536213,-83.63897018146378,-125.87512981853621,-109.54631121666667,20.748122355940527,-88.79818886072614,-130.29443357260718
124,-106.3647775,20.64603671257412,-85.71874078742589,-127.01081421257412,-109.18623941666667,20.744589274297685,-88.44165014236897,-129.93082869096435
125,-108.64789999999999,20.29744546253707,-88.35045453746292,-128.94534546253706,-108.70285913333333,20.763471309953356,-87.93938782337997,-129.4663304432867
126,-103.08577875,19.187117330299326,-83.89866141970067,-122.27289608029933,-108.36417817499999,20.738552419022746,-87.62562575597727,-129.10273059402274
127,-103.328529,15.138763335681592,-88.18976566431841,-118.46729233568159,-107.97733689166668,20.49528977174093,-87.48204711992572,-128.4726266634076
128,-102.46707375,19.445303075906434,-83.02177067409356,-121.91237682590643,-107.70640989999998,20.46028054294154,-87.24612935705845,-128.16669044294156
129,-108.6218075,20.455590101996368,-88.16621739800364,-129.07739760199638,-107.69332581666666,20.360975000705185,-87.33235081596149,-128.05430081737185
130,-104.2696715,20.388564152260674,-83.88110734773933,-124.65823565226067,-107.53828778333333,20.305707512617346,-87.23258027071599,-127.84399529595068
131,-104.2664435,21.22567730929111,-83.04076619070888,-125.49212080929111,-107.32994756666666,20.27502300609774,-87.05492456056892,-127.60497057276442
132,-109.6972245,18.886793211029858,-90.81043128897015,-128.58401771102987,-107.37356485000001,20.437676425197406,-86.93588842480261,-127.81124127519742
133,-103.72394125000001,15.136965073906754,-88.58697617609326,-118.86090632390676,-107.16046334166666,20.230547881934772,-86.92991545973192,-127.39101122360144
134,-105.55533750000001,13.31822342946279,-92.23711407053722,-118.8735609294628,-107.01328525833333,19.993005868708096,-87.02027938962526,-127.00629112704142
135,-112.3330025,28.68113309860494,-83.65186940139506,-141.01413559860495,-107.12794468333333,20.134673473862833,-86.9932712094705,-127.26261815719616
136,-99.260606,18.958376155112564,-80.30222984488744,-118.21898215511256,-106.69621395833335,20.061635532176094,-86.63457842615723,-126.75784949050943
137,-103.12756875,17.074642301646403,-86.05292644835359,-120.2022110516464,-106.56889445,19.90872985106322,-86.66016459893677,-126.47762430106323
138,-102.25281125,15.16835384141512,-87.08445740858487,-117.42116509141512,-106.38705499166667,19.686912880182714,-86.70014211148394,-126.07396787184938
139,-103.9761625,20.463066074806374,-83.51309642519362,-124.43922857480638,-106.2544072,19.694138901455403,-86.5602682985446,-125.94854610145539
140,-111.18875875,19.6419125606174,-91.5468461893826,-130.8306713106174,-106.24231474166666,19.741116859507482,-86.50119788215919,-125.98343160117415
141,-106.357345,19.677174775570908,-86.68017022442909,-126.0345197755709,-106.31674015833333,19.72819911621848,-86.58854104211485,-126.04493927455182
142,-110.09939875,22.5700276307357,-87.52937111926431,-132.6694263807357,-106.4996712,19.74925352892289,-86.75041767107713,-126.24892472892289
143,-100.82216500000001,19.020625478284533,-81.80153952171548,-119.84279047828454,-106.203966325,19.726781873648353,-86.47718445135165,-125.93074819864836
144,-102.50892875,15.233833238528844,-87.27509551147115,-117.74276198852884,-106.07726278333332,19.53809874004825,-86.53916404328508,-125.6153615233816
145,-108.233075,24.56969283497659,-83.6633821650234,-132.80276783497658,-106.01242532500001,19.608289120398148,-86.40413620460185,-125.62071444539815
146,-104.99592000000001,21.355629647857892,-83.64029035214212,-126.35154964785791,-105.70832507499999,19.57620915934148,-86.13211591565852,-125.28453423434148
147,-97.984055,18.114724278923852,-79.86933072107615,-116.09877927892384,-105.36154790833334,19.59898492140685,-85.76256298692648,-124.96053282974019
148,-104.8647,21.685963400805296,-83.1787365991947,-126.55066340080529,-105.35536960833333,19.814429339651987,-85.54094026868135,-125.16979894798533
149,-101.41621075,16.625365335507816,-84.7908454144922,-118.04157608550781,-105.08708879999999,19.525210653429703,-85.56187814657031,-124.6122994534297
150,-108.5380875,28.87650095278671,-79.66158654721329,-137.41458845278672,-105.18938717500001,19.81863539737085,-85.37075177762914,-125.00802257237085
151,-103.68709875,26.21226596889021,-77.4748327811098,-129.8993647188902,-105.1373273,19.97778263618669,-85.1595446638133,-125.11510993618668
152,-101.26310749999999,21.531523234999007,-79.73158426500098,-122.794630734999,-104.92315121666667,20.023512327451748,-84.89963888921491,-124.94666354411841
153,-106.75912,18.9516188998671,-87.8075011001329,-125.7107388998671,-104.98988688333334,19.951296963496112,-85.03858991983722,-124.94118384682945
154,-99.94527875000001,20.965961286293066,-78.97931746370695,-120.91124003629308,-104.77590359166668,19.96196111595341,-84.81394247571326,-124.73786470762008
155,-101.62940475,19.497601119292522,-82.13180363070748,-121.12700586929253,-104.54195375,19.935299637845258,-84.60665411215474,-124.47725338784525
156,-100.25067,17.73147437701859,-82.51919562298141,-117.98214437701859,-104.447450125,19.886778206069234,-84.56067191893077,-124.33422833106923
157,-96.2906735,18.147260464482116,-78.14341303551788,-114.43793396448211,-104.21285494166666,19.987061443695918,-84.22579349797076,-124.19991638536257
158,-98.655015,15.160356786746474,-83.49465821325353,-113.81537178674648,-104.08578631666667,19.844229900723917,-84.24155641594275,-123.93001621739059
159,-102.59946525000001,13.835774594216868,-88.76369065578314,-116.43523984421688,-103.885041575,19.623569383797935,-84.26147219120206,-123.50861095879795
160,-98.2283625,25.157654741597536,-73.07070775840246,-123.38601724159754,-103.68366460833333,19.782539070109166,-83.90112553822418,-123.46620367844251
161,-95.66114625,15.326039294304197,-80.3351069556958,-110.9871855443042,-103.39682136666667,19.585884469609603,-83.81093689705706,-122.98270583627625
162,-103.40741025,16.526890125227034,-86.88052012477297,-119.93430037522702,-103.18716089166668,19.507221033416172,-83.67993985825049,-122.69438192508284
163,-100.53438125,25.082288431599956,-75.45209281840005,-125.61666968159994,-103.080842225,19.838731812005946,-83.24211041299404,-122.91957403700596
164,-98.27143875,18.27894560409616,-79.99249314590384,-116.55038435409617,-102.8380456,20.004089217827058,-82.83395638217294,-122.84213481782704
165,-99.256815,21.94380505037736,-77.31300994962264,-121.20062005037737,-102.40217268333335,19.77951161621947,-82.62266106711385,-122.18168429955281
166,-101.16233549999998,20.17937059689995,-80.98296490310003,-121.34170609689994,-102.46556366666667,19.82021143094572,-82.64535223572096,-122.2857750976124
167,-96.35697875,18.221342809094057,-78.13563594090594,-114.57832155909405,-102.23987733333334,19.858434781193974,-82.38144255213935,-122.0983121145273
168,-95.16301399999999,22.44222478461967,-72.72078921538032,-117.60523878461966,-102.00355075833333,20.10089714596746,-81.90265361236588,-122.10444790430078
169,-88.66169775,19.552410269005886,-69.10928748099411,-108.21410801900589,-101.4930686,20.07054195244078,-81.42252664755922,-121.56361055244079
170,-100.12224850000001,19.881475908034492,-80.24077259196552,-120.0037244080345,-101.12418492500001,20.078527397354677,-81.04565752764532,-121.20271232235469
171,-98.84657,18.621255388009338,-80.22531461199065,-117.46782538800935,-100.87382575833333,20.04333008443596,-80.83049567389736,-120.91715584276929
172,-102.07834275,17.756552121096693,-84.32179062890332,-119.8348948710967,-100.606457225,19.88288090078133,-80.72357632421867,-120.48933812578134
173,-99.459009,18.13205586188185,-81.32695313811814,-117.59106486188185,-100.56101869166667,19.853261913567902,-80.70775677809876,-120.41428060523457
174,-97.51591125,21.46857273579544,-76.04733851420457,-118.98448398579544,-100.39458477500001,20.061086563476792,-80.3334982115232,-120.45567133847679
175,-95.82812125000001,19.555584209591892,-76.27253704040811,-115.38370545959191,-99.98108631666668,19.8939496092973,-80.08713670736937,-119.87503592596396
176,-98.2517175,25.68674571574008,-72.56497178425991,-123.93846321574009,-99.75627956666668,20.038320144893373,-79.71795942177329,-119.79459971156004
177,-105.798641,10.317348194767424,-95.48129280523258,-116.11598919476742,-100.01676576666665,19.778407608754826,-80.23835815791183,-119.7951733754215
178,-96.10107375,19.031307922880377,-77.06976582711962,-115.13238167288037,-99.72464489166666,19.689919092823995,-80.03472579884266,-119.41456398449067
179,-99.97077025,22.886302408622505,-77.08446784137749,-122.85707265862251,-99.67646354166666,19.898616995261154,-79.77784654640551,-119.57508053692781
180,-96.79246875,22.282530212548565,-74.50993853745143,-119.07499896254856,-99.28494291666668,19.678817970586547,-79.60612494608013,-118.96376088725323
181,-96.0974895,23.23742714765077,-72.86006235234922,-119.33491664765077,-99.03195594166667,19.579656676545234,-79.45229926512143,-118.6116126182119
182,-92.342955,20.53774017487263,-71.80521482512736,-112.88069517487264,-98.734617525,19.54653057454102,-79.18808695045898,-118.28114809954103
183,-95.0971325,20.827932693536617,-74.26919980646338,-115.92506519353662,-98.34588460833332,19.609074367663336,-78.73681024067,-117.95495897599669
184,-91.2210635,18.31761118666248,-72.90345231333752,-109.53867468666247,-98.05507743333332,19.52079603100898,-78.53428140232434,-117.57587346434232
185,-100.27445875,14.726877523968646,-85.54758122603135,-115.00133627396863,-98.00991256666666,19.36177191116486,-78.6481406555018,-117.37168447783151
186,-95.3117875,20.92014518678169,-74.39164231321831,-116.23193268678168,-97.84528314999999,19.468060938156956,-78.37722221184303,-117.31334408815697
187,-92.73029499999998,18.658176324843932,-74.07211867515605,-111.38847132484392,-97.72660386666666,19.485091466835684,-78.24151239983098,-117.21169533350236
188,-97.21283349999999,22.883445975273247,-74.32938752472674,-120.09627947527323,-97.67853115,19.74252777311991,-77.9360033768801,-117.42105892311992
189,-97.7535465,17.372049900302372,-80.38149659969763,-115.12559640030237,-97.517000525,19.860403616656093,-77.65659690834391,-117.37740414165609
190,-92.6364835,13.843147322126175,-78.79333617787383,-106.47963082212617,-97.33060455833333,19.48325336934038,-77.84735118899295,-116.81385792767371
191,-94.6261375,16.573537508000268,-78.05259999199973,-111.19967500800027,-97.29610426666666,19.52483664313025,-77.77126762353642,-116.82094090979693
192,-91.3902635,20.073199995699632,-71.31706350430036,-111.46346349569964,-96.89553270833332,19.643046972146003,-77.25248573618731,-116.53857968047933
193,-92.5668315,20.184440609535745,-72.38239089046426,-112.75127210953575,-96.62994771666668,19.479785378077203,-77.15016233858948,-116.10973309474386
194,-87.42749275,19.498825359043472,-67.92866739095652,-106.92631810904348,-96.26848285000001,19.52044803657544,-76.74803481342455,-115.78893088657544
195,-89.30328000000002,20.35113987572031,-68.95214012427971,-109.65441987572032,-95.93669835,19.46735919742021,-76.46933915257979,-115.40405754742021
196,-92.55095750000001,15.104773995108022,-77.44618350489199,-107.65573149510803,-95.64965241666665,19.298205977360475,-76.35144643930617,-114.94785839402715
197,-91.02442500000001,16.858708957276853,-74.16571604272315,-107.88313395727687,-95.47190062499999,19.252784848966574,-76.21911577603345,-114.72468547396656
198,-102.44223500000001,12.13022567141683,-90.31200932858317,-114.57246067141685,-95.714541325,18.909051545193144,-76.80548977980685,-114.62359287019315
