epoch,mean_smooth,upper_smooth,lower_smooth
1,0.434737811861991,0.5603135580632503,0.3091620656607318
11,0.6468744686801257,1.084515225510594,0.20923371184965722
21,2.4522350369833252,4.264395010852719,0.6400750631139306
31,4.003272361506347,5.834711656209953,2.1718330668027424
41,5.698890460198198,7.73535189523134,3.6624290251650558
51,8.319803447677895,10.677406076629984,5.962200818725804
61,13.218371853385044,17.373865086915423,9.062878619854668
71,18.395923655369764,23.38822091284175,13.403626397897774
81,25.112940724122954,32.23674953095005,17.989131917295857
91,33.03985274566868,41.00788866343072,25.07181682790664
101,42.91412755594044,52.7878221990525,33.04043291282838
111,54.794904016604335,65.27396395948995,44.31584407371873
121,68.90341294314788,80.63553530401734,57.171290582278424
131,81.91488800587966,94.54972774268487,69.28004826907446
141,92.31060196467475,106.32041127869215,78.30079265065737
151,99.01146654346593,114.65982651005959,83.36310657687226
161,103.44255680232759,122.83282173343356,84.0522918712216
171,105.36238744526959,128.49506234475535,82.22971254578384
181,104.71274580001749,129.33813755173068,80.08735404830429
191,105.9975479773086,132.42107739862158,79.57401855599564
201,107.2728569134276,133.2433630505985,81.30235077625673
211,107.96961855363152,130.78089118864528,85.15834591861774
221,108.2454022638423,128.0026912928937,88.4881132347909
231,109.95048752302635,127.73233060211797,92.16864444393472
241,111.27860967696638,126.54302477783109,96.01419457610169
251,110.8211464512342,124.21159839838269,97.4306945040857
261,110.98208678515323,125.55094381731818,96.41322975298826
271,110.85570332311664,124.47792578674347,97.23348085948983
281,112.11517918222826,124.0073963986182,100.2229619658383
291,111.89495890001302,125.47516162951985,98.31475617050619
301,115.36524841027891,128.7556244938103,101.9748723267475
311,112.19468586246349,122.60642185555653,101.78294986937044
321,107.86420589220192,117.20316192705333,98.5252498573505
331,103.26481498133865,113.0944730525535,93.43515691012384
341,99.48134228832936,106.7967331404486,92.16595143621012
351,93.79102736858198,100.91361393786448,86.6684407992995
361,93.39463696797155,101.2262451496464,85.56302878629668
371,94.48248344502228,103.01935566201583,85.94561122802875
381,96.14775325846362,104.96717365006602,87.3283328668612
391,96.13489453190894,106.17118296524384,86.09860609857404
401,93.53508871122247,103.90505959548706,83.16511782695787
411,77.20835999417216,87.15864946555713,67.25807052278715
421,60.539595526901195,70.09363595210955,50.985555101692846
431,42.73309724660974,51.5569076945945,33.90928679862498
441,25.57545000747898,33.053011773807036,18.097888241150923
451,11.707868143123715,18.397191899222882,5.018544387024549
461,12.399584617503306,18.52736853420156,6.27180070080505
471,13.666830206779693,19.651842253838144,7.681818159721242
481,14.901850668967029,21.623476166049112,8.180225171884944
491,16.267806292974008,23.16464050378501,9.370972082163007
501,17.667815474968453,24.849007563289543,10.486623386647363
511,16.669639685541867,24.53186936439927,8.807410006684458
521,15.547215747778766,23.202047922264047,7.892383573293485
531,13.459951118106314,20.958068848382933,5.961833387829691
541,12.139197699100299,19.877865664789926,4.400529733410671
551,10.399401664480493,18.095271644883823,2.7035316840771624
561,11.019467267757415,18.643308002300017,3.3956265332148137
571,10.674215915833472,18.354044976335043,2.994386855331904
581,11.304664425001722,18.135429361330786,4.47389948867266
591,11.68408011097557,18.4316303101562,4.9365299117949375
601,12.211759424801379,19.036765832431737,5.386753017171019
611,12.316910754252286,19.61554210775327,5.018279400751299
621,13.26698080077353,20.97321725688321,5.560744344663843
631,13.77565740248051,23.09111554710895,4.460199257852069
641,14.22351670826616,23.631750468936325,4.815282947595996
651,14.034304394862401,23.701477246688654,4.36713154303615
661,13.8654858309746,22.51978318913893,5.21118847281027
671,13.40431448439818,21.3788492713746,5.429779697421759
681,13.151160568156982,19.736941246514803,6.5653798897991615
691,13.609162353980551,20.300690985575187,6.91763372238592
701,14.137370818961925,21.47413963363874,6.80060200428511
711,15.305159970478222,23.45475510499889,7.155564835957549
721,15.883795049392585,24.574331916575634,7.193258182209543
731,17.06564649020916,26.575996268631428,7.55529671178689
741,17.83228565350939,27.732656138541607,7.93191516847717
751,18.269816658675424,27.90733310401304,8.632300213337803
761,18.570636844381262,29.068274378216955,8.072999310545574
771,19.372081431525586,29.734844111544085,9.009318751507088
781,19.825667574031385,30.734455592834916,8.916879555227855
791,19.89046979835117,30.58975745915277,9.191182137549571
801,20.714712858937187,32.21525133873654,9.214174379137832
811,20.726656250897516,32.09798456968461,9.35532793211042
821,21.271187497985146,34.21141523951156,8.33095975645874
831,20.596406016399182,33.17072108208079,8.02209095071758
841,21.058783350949835,34.77347061235401,7.344096089545665
851,21.716384956122784,35.636216763185324,7.796553149060251
861,22.913155036747167,37.73321153949037,8.093098534003962
871,22.23329815716194,36.24546486109719,8.221131453226677
881,23.22564492814981,38.128394531588505,8.32289532471111
891,23.414087376130478,38.53862696658664,8.28954778567432
901,23.978980129028464,38.93864450929422,9.019315748762708
911,23.93989997615076,38.20858566250601,9.671214289795511
921,25.688032042360597,41.14513284363953,10.23093124108166
931,27.075126714583078,43.08607970805581,11.064173721110334
941,28.193039337509326,44.373473817061985,12.01260485795667
951,29.15889449753363,45.49539154910577,12.82239744596148
961,29.912019570211754,46.1786675635184,13.645371576905111
971,30.160910637676583,46.95148147625,13.370339799103162
981,29.72757766420345,46.34626830351412,13.108887024892772
991,30.752277102485497,49.565666530771836,11.938887674199155
1001,30.903644379862275,50.57150029401886,11.235788465705694
1011,30.78195821747668,51.0177825405612,10.546133894392165
1021,30.386949269020107,49.87009369935516,10.903804838685053
1031,30.959203781551672,50.28319573316321,11.63521182994014
1041,30.251303940524327,47.54162803408764,12.960979846961015
1051,30.086186908319664,47.01003644365339,13.16233737298594
1061,30.902873908051156,47.89753283285728,13.908214983245022
1071,30.856064091722928,47.935479583378864,13.776648600066991
1081,30.130204394726725,47.0151552375806,13.24525355187285
1091,31.130804783637664,48.81929915254017,13.442310414735159
1101,31.60401057619937,49.601883974904055,13.606137177494688
1111,31.66400103904392,49.234464855925964,14.093537222161876
1121,33.28915731593625,52.1892251359879,14.389089495884619
1131,34.701021282440344,55.19786692477949,14.204175640101184
1141,34.34662387327345,54.880030485066825,13.813217261480082
1151,34.54929770422461,55.36338394157801,13.735211466871215
1161,36.07586665444826,59.3056019132181,12.846131395678439
1171,35.95212429975219,59.34348895936702,12.560759640137364
1181,37.20147953872387,59.86890045428696,14.534058623160796
1191,37.76467568643893,59.84917716099804,15.680174211879812
1201,39.56061738113924,61.97511149687937,17.146123265399098
1211,39.20234257550398,60.69936244631759,17.705322704690357
1221,40.412145728605566,61.93370344720526,18.890588010005885
1231,40.35093621571987,61.13513204332466,19.566740388115083
1241,41.49484923911437,63.701186592737784,19.288511885490962
1251,41.299153075026595,63.71808944741655,18.880216702636645
1261,41.71498756971764,64.08715605098722,19.34281908844808
1271,42.381804380258046,63.65354587237212,21.110062888143975
1281,43.39809773984379,66.02790650755243,20.768288972135124
1291,44.44365344148714,66.7622730416157,22.125033841358583
1301,44.34464999121637,66.91471489348109,21.774585088951653
1311,45.253678981965116,66.31274791651009,24.194610047420124
1321,45.81901347171654,66.14321787019497,25.494809073238088
1331,46.44159066217558,65.67673379832777,27.20644752602339
1341,47.447046570602055,68.35044557607651,26.543647565127586
1351,48.564176638592016,69.82069253307424,27.307660744109807
