epoch,mean,std,upper,lower,mean_smooth,std_smooth,upper_smooth,lower_smooth
44,-123.15918833333332,6.33049134258221,-116.82869699075111,-129.48967967591554,-150.58535088888888,20.018477961331044,-130.56687292755785,-170.60382885021994
45,-123.17302666666667,10.751617345322211,-112.42140932134446,-133.92464401198887,-147.66837266666667,18.89597680439243,-128.77239586227424,-166.5643494710591
46,-129.57948000000002,13.468919448006957,-116.11056055199306,-143.048399448007,-145.73198566666667,18.858746833160282,-126.87323883350638,-164.59073249982694
47,-130.64536999999999,13.269877028039861,-117.37549297196013,-143.91524702803986,-142.6190251111111,17.295352661703728,-125.32367244940738,-159.91437777281487
48,-123.94583999999999,11.313758716443445,-112.63208128355654,-135.25959871644343,-140.57342911111112,16.781500110661245,-123.79192900044987,-157.35492922177235
49,-123.06020666666666,9.246306859802633,-113.81389980686403,-132.3065135264693,-138.10775655555557,15.895963703935994,-122.21179285161956,-154.0037202594916
50,-128.86145,14.585828056360052,-114.27562194363993,-143.44727805636003,-136.17354911111113,15.031552059717017,-121.1419970513941,-151.20510117082813
51,-125.39034866666668,8.582539215854794,-116.80780945081189,-133.9728878825215,-134.3847824,13.824346206099072,-120.56043619390093,-148.20912860609906
52,-128.45267666666666,10.074618077338393,-118.37805858932828,-138.52729474400505,-133.30826684444443,13.374694331263134,-119.93357251318132,-146.6829611757076
53,-127.65103833333335,9.838198374677562,-117.81283995865579,-137.4892367080109,-132.28854289999998,12.858990193848776,-119.42955270615124,-145.14753309384878
54,-123.92726799999998,7.929855469811038,-115.99741253018894,-131.85712346981103,-131.1937956111111,12.53418336752836,-118.65961224358276,-143.72797897863947
55,-125.61591666666668,15.547024108832964,-110.06889255783372,-141.16294077549964,-130.78181716666666,12.683051531421645,-118.09876563524502,-143.46486869808828
56,-127.29691466666667,16.605435667642848,-110.69147899902381,-143.90235033430952,-129.84533787777778,12.199500307432208,-117.64583757034556,-142.04483818520995
57,-124.69778000000001,14.367688716550756,-110.33009128344925,-139.06546871655075,-128.9910051,11.858410687442865,-117.13259441255714,-140.84941578744287
58,-123.30323333333332,15.80310476240771,-107.50012857092561,-139.10633809574102,-128.2055399888889,11.583894654105439,-116.62164533478344,-139.78943464299434
59,-128.69574333333333,17.092319956636473,-111.60342337669685,-145.78806328996978,-127.9698781,12.07584767320007,-115.89403042679993,-140.04572577320008
60,-121.67038833333334,10.443608257935008,-111.22678007539832,-132.11399659126835,-127.63880548888889,12.23284491166415,-115.40596057722473,-139.87165040055302
61,-127.762245,18.75640892453763,-109.00583607546235,-146.51865392453763,-127.59889210000001,12.678620494440311,-114.92027160555969,-140.2775125944403
62,-114.73000866666668,12.18647673543118,-102.54353193123549,-126.91648540209786,-126.84809383333332,12.93528687022248,-113.91280696311085,-139.78338070355582
63,-129.17257666666666,9.829823224744853,-119.3427534419218,-139.0023998914115,-126.75808427777777,12.634288707202165,-114.12379557057561,-139.39237298497994
64,-124.62641133333334,16.687037107935765,-107.93937422539757,-141.3134484412691,-126.27472087777778,12.596579375762039,-113.67814150201573,-138.8713002535398
65,-125.97415000000001,17.493428314704357,-108.48072168529565,-143.46757831470435,-126.15745932222222,12.669072246706301,-113.48838707551592,-138.82653156892852
66,-124.60203666666666,16.82332855065647,-107.7787081160102,-141.42536521732313,-126.08946643333334,12.6861426900139,-113.40332374331943,-138.77560912334724
67,-119.16292833333334,12.522245077293778,-106.64068325603957,-131.68517341062713,-125.66965209999998,12.551552615165004,-113.118099484835,-138.22120471516502
68,-115.389545,19.036535566006364,-96.35300943399363,-134.42608056600636,-125.13289455555555,12.711663821280586,-112.42123073427497,-137.84455837683615
69,-119.40586333333333,19.550191218188456,-99.85567211514487,-138.9560545515218,-124.86592766666666,12.973579863114129,-111.89234780355254,-137.83950752978078
70,-124.23223666666667,21.543471986734954,-102.68876467993171,-145.7757086534016,-124.85885211111112,13.401761349117729,-111.45709076199337,-138.26061346022883
71,-121.64286666666665,26.44506557694522,-95.19780108972142,-148.08793224361187,-124.77449699999998,13.86100313938343,-110.91349386061657,-138.63550013938342
72,-123.37392466666667,23.373090137340967,-100.0008345293257,-146.74701480400762,-124.69722864444445,14.214102627944666,-110.48312601649977,-138.91133127238908
73,-117.06439666666667,20.04794311969269,-97.01645354697398,-137.11233978635937,-124.20883531111112,14.65154123148192,-109.55729407962919,-138.860376542593
74,-125.07890333333334,16.051725582006235,-109.02717775132712,-141.13062891533957,-124.2728258111111,14.975582372796055,-109.29724343831505,-139.24840818390715
75,-117.77275999999999,22.505642883492577,-95.26711711650742,-140.27840288349256,-124.09281692222223,15.3673832240684,-108.72543369815382,-139.4602001462906
76,-117.65305666666666,17.358631187695458,-100.29442547897119,-135.01168785436212,-123.69526947777779,15.497040282058016,-108.19822919571976,-139.1923097598358
77,-121.01683666666666,24.177714680867442,-96.83912198579922,-145.19455134753412,-123.37431836666666,15.860634870485601,-107.51368349618106,-139.23495323715227
78,-113.893705,19.987875756052084,-93.90582924394792,-133.88158075605207,-123.0392472,16.149772105139224,-106.88947509486077,-139.1890193051392
79,-120.01197666666667,25.99619430166719,-94.01578236499948,-146.00817096833387,-122.93763953333334,16.708101686534707,-106.22953784679862,-139.64574121986803
80,-118.69203,18.374849529509074,-100.31718047049092,-137.06687952950907,-122.59865886666667,16.834402402306342,-105.76425646436033,-139.43306126897303
81,-109.15913666666665,12.499289275160141,-96.65984739150652,-121.65842594182679,-122.05761846666668,16.964960737616522,-105.09265772905015,-139.02257920428318
82,-113.64969666666666,18.551563581311232,-95.09813308535543,-132.2012602479779,-121.56418579999999,17.24752558774895,-104.31666021225104,-138.81171138774894
83,-118.05740066666665,26.446239253842222,-91.61116141282443,-144.50363992050887,-121.24439787777777,17.80112695038777,-103.44327092738999,-139.04552482816553
84,-113.74266666666666,18.934862865582975,-94.8078038010837,-132.67752953224965,-120.90491116666666,18.167960530246834,-102.73695063641983,-139.0728716969135
85,-111.36174666666666,17.017674493468057,-94.34407217319861,-128.3794211601347,-120.42977216666667,18.21698220973467,-102.212789956932,-138.64675437640133
86,-113.05930833333333,21.671260493061045,-91.38804784027229,-134.73056882639438,-119.95518528888888,18.385843037248613,-101.56934225164028,-138.3410283261375
87,-117.61080166666666,21.15174974340441,-96.45905192326225,-138.76255141007107,-119.71895267777776,18.611978404810397,-101.10697427296738,-138.33093108258817
88,-110.52755,21.246234920293524,-89.28131507970647,-131.77378492029354,-119.29309656666668,18.793416076739927,-100.49968048992675,-138.08651264340656
89,-111.58745666666668,21.731948628124297,-89.85550803854238,-133.31940529479098,-118.72282034444444,18.948070365789523,-99.77474997865491,-137.67089071023395
90,-103.75452333333332,13.793293111473902,-89.96123022185942,-117.54781644480722,-118.12562484444445,19.05972652757415,-99.06589831687029,-137.18535137201857
91,-97.88946500000002,8.292981023240374,-89.59648397675964,-106.18244602324039,-117.1298655111111,18.71094559753091,-98.4189199135802,-135.84081110864201
92,-103.40674666666666,13.058814888504756,-90.34793177816191,-116.46556155517142,-116.75242344444445,18.7400235359667,-98.01239990847776,-135.49244698041113
93,-96.44576533333334,10.766753530266467,-85.67901180306687,-107.21251886359981,-115.66152973333332,18.77125454615075,-96.89027518718258,-134.43278427948408
94,-94.62508666666668,9.644613684032832,-84.98047298263384,-104.26970035069951,-114.66148557777778,18.53650709868732,-96.12497847909046,-133.1979926764651
95,-98.71998833333333,17.48707295776678,-81.23291537556655,-116.20706129110012,-113.75301352222223,18.536295253456064,-95.21671826876617,-132.28930877567828
96,-100.59182466666668,17.584747331875583,-83.00707733479109,-118.17657199854227,-112.95267312222222,18.561675879496704,-94.39099724272552,-131.51434900171893
97,-102.35202333333335,16.353651924766936,-85.99837140856641,-118.70567525810029,-112.39230962222223,18.68938944107914,-93.70292018114307,-131.0816990633014
98,-96.12301333333333,12.674980933119757,-83.44803240021358,-108.79799426645309,-111.7500919,18.47733761998292,-93.27275428001708,-130.2274295199829
99,-96.34946466666668,15.834966079745968,-80.51449858692071,-112.18443074641264,-110.98154527777778,18.35349678203484,-92.62804849574293,-129.33504205981262
100,-96.87176699999999,17.104431286684953,-79.76733571331503,-113.97619828668495,-110.06952962222222,18.205528758699838,-91.86400086352238,-128.27505838092208
101,-95.11466,15.771773614441718,-79.34288638555829,-110.88643361444171,-109.18525606666667,17.849752359949722,-91.33550370671695,-127.03500842661639
102,-92.12973,15.975637248410468,-76.15409275158953,-108.10536724841046,-108.14378291111112,17.603170596985372,-90.54061231412575,-125.74695350809648
103,-94.77688533333333,7.964088868036655,-86.81279646529667,-102.74097420136998,-107.40086586666666,17.200375455263504,-90.20049041140315,-124.60124132193017
104,-92.61382933333333,20.024814210555498,-72.58901512277782,-112.63864354388883,-106.31869673333334,17.332811742881812,-88.98588499045152,-123.65150847621516
105,-89.45655666666666,19.387924270971695,-70.06863239569496,-108.84448093763835,-105.37482328888888,17.228887789131118,-88.14593549975777,-122.60371107802001
106,-90.18351133333334,13.016520257704258,-77.16699107562908,-103.2000315910376,-104.45917177777778,17.084150758131408,-87.37502101964635,-121.54332253590918
107,-87.83585000000001,11.598027860097602,-76.2378221399024,-99.43387786009761,-103.35313888888889,16.66482786410575,-86.68831102478315,-120.01796675299464
108,-85.44602633333334,13.080515026870712,-72.36551130646262,-98.52654136020405,-102.40488293333333,16.434582506466366,-85.97030042686696,-118.8394654397997
109,-85.26775333333335,11.524702393729443,-73.7430509396039,-96.79245572706279,-101.24674215555555,15.952199442868444,-85.29454271268712,-117.198941598424
110,-88.405872,10.563249938463635,-77.84262206153636,-98.96912193846364,-100.23720355555555,15.691812789833596,-84.54539076572196,-115.92901634538914
111,-86.07821000000001,17.81569155163784,-68.26251844836217,-103.89390155163785,-99.46783933333333,15.869026199049522,-83.5988131342838,-115.33686553238286
112,-84.04382033333333,6.412617416909448,-77.63120291642389,-90.45643775024277,-98.4809767888889,15.464394660236128,-83.01658212865277,-113.94537144912502
113,-93.22632366666666,10.396589909766105,-82.82973375690055,-103.62291357643277,-97.65327422222224,14.929406348766921,-82.7238678734553,-112.58268057098915
114,-83.629242,7.801256263413739,-75.82798573658627,-91.43049826341374,-96.6494934,14.558286128694617,-82.09120727130538,-111.20777952869462
115,-79.31874,7.773379667224292,-71.54536033277572,-87.0921196672243,-95.58139317777778,14.250142967819823,-81.33125020995796,-109.8315361455976
116,-84.27453200000001,8.657243137309472,-75.61728886269054,-92.93177513730947,-94.62190063333334,13.816342389294771,-80.80555824403856,-108.43824302262811
117,-83.66279833333333,10.285187587784106,-73.37761074554922,-93.94798592111744,-93.49030052222223,13.454123650774095,-80.03617687144812,-106.94442417299632
118,-78.58057466666668,9.381821241491723,-69.19875342517496,-87.9623959081584,-92.42540134444444,13.058643194814033,-79.36675814963041,-105.48404453925848
119,-78.22911333333333,7.352838745371294,-70.87627458796203,-85.58195207870463,-91.31345656666666,12.5793395320556,-78.73411703461106,-103.89279609872229
120,-77.00943866666667,7.904429231583098,-69.10500943508357,-84.91386789824976,-90.42195374444445,12.383044069392573,-78.03890967505188,-102.80499781383702
121,-80.29301333333333,3.1130534942774997,-77.17995983905584,-83.40606682761083,-89.83540535555557,12.210379818427144,-77.62502553712842,-102.04578517398271
122,-80.40160133333335,3.991351120719065,-76.41025021261429,-84.3929524540524,-89.06856717777778,11.908131026167622,-77.16043615161016,-100.9766982039454
123,-76.24492466666668,5.211890072778332,-71.03303459388835,-81.45681473944501,-88.39520582222222,11.722968910918016,-76.67223691130421,-100.11817473314025
124,-81.34816,8.559712619071972,-72.78844738092802,-89.90787261907197,-87.95264160000002,11.686805542085986,-76.26583605791402,-99.639447142086
125,-77.02601333333332,5.7151289730358075,-71.31088436029752,-82.74114230636913,-87.2295091,11.294407409261622,-75.93510169073836,-98.52391650926162
126,-78.47525333333333,7.4016450236844875,-71.07360830964885,-85.87689835701781,-86.49229005555556,10.954970665655253,-75.5373193899003,-97.4472607212108
127,-79.77901666666666,3.854775140187604,-75.92424152647907,-83.63379180685426,-85.7398565,10.538341439502608,-75.20151506049739,-96.2781979395026
128,-81.05533866666667,1.0882672004546239,-79.96707146621205,-82.1436058671213,-85.23760067777779,10.15211764841377,-75.08548302936401,-95.38971832619156
129,-77.43621999999999,8.73973035188729,-68.6964896481127,-86.17595035188728,-84.60715918888887,9.91560979081848,-74.69154939807042,-94.52276897970735
130,-75.56479366666667,5.748263849500159,-69.81652981716651,-81.31305751616684,-83.89692674444446,9.537070876245656,-74.35985586819879,-93.4339976206901
131,-78.83866466666667,8.350161691997664,-70.488502974669,-87.18882635866434,-83.35439356666667,9.289683812164187,-74.06470975450249,-92.64407737883086
132,-80.708638,12.792804680004773,-67.91583331999522,-93.50144268000477,-82.9736905,9.18358939321733,-73.79010110678267,-92.15727989321734
133,-75.08585033333334,4.473406101799868,-70.61244423153347,-79.55925643513321,-82.31732266666667,9.067233301009436,-73.25008936565725,-91.3845559676761
134,-73.20049066666667,0.5913383600150878,-72.60915230665158,-73.79182902668175,-81.67021137777779,8.41945077265809,-73.25076060511968,-90.08966215043587
135,-74.76964633333333,1.9730299848761366,-72.79661634845719,-76.74267631820946,-81.18064770000001,7.838954296454904,-73.34169340354511,-89.0196019964549
136,-80.21694366666667,10.454425955261257,-69.76251771140541,-90.67136962192792,-80.84842877777778,7.753551153040138,-73.09487762473765,-88.60197993081792
137,-70.23271466666667,3.6287231057143647,-66.6039915609523,-73.86143777238104,-80.2616576,7.487907661227364,-72.77374993877264,-87.74956526122737
138,-75.38984333333333,4.0125272419921805,-71.37731609134116,-79.4023705753255,-79.92645150000001,7.185641401731412,-72.7408100982686,-87.1120929017314
139,-75.16793533333333,10.423835990643047,-64.74409934269029,-85.59177132397637,-79.5897909,7.148945854961866,-72.44084504503813,-86.73873675496186
140,-73.39790333333333,7.400628964502499,-65.99727436883083,-80.79853229783583,-79.08952527777778,7.043525155829827,-72.04600012194796,-86.13305043360761
141,-77.52514000000001,10.27417845689377,-67.25096154310624,-87.79931845689377,-78.80442294444445,6.792141386005026,-72.01228155843943,-85.59656433044947
142,-74.55862533333332,6.062195558033851,-68.49642977529948,-80.62082089136717,-78.48824977777778,6.780460657375839,-71.70778912040194,-85.26871043515362
143,-72.42920333333332,2.834989538469821,-69.59421379486349,-75.26419287180315,-77.79501243333334,6.528407311665962,-71.26660512166737,-84.32341974499928
144,-72.271595,6.01330398860518,-66.25829101139483,-78.28489898860518,-77.4164242,6.468808902505677,-70.94761529749434,-83.88523310250568
145,-73.53526666666666,6.8418528068961955,-66.69341385977046,-80.37711947356286,-77.22364175555555,6.437758007161407,-70.78588374839414,-83.66139976271695
146,-71.31981666666667,4.790865351920604,-66.52895131474607,-76.11068201858727,-76.79181791111111,6.308878747648446,-70.48293916346266,-83.10069665875955
147,-70.96161533333333,6.249351140346126,-64.7122641929872,-77.21096647367945,-76.36844514444444,6.174350866067178,-70.19409427837726,-82.54279601051162
148,-74.40988133333333,2.90184317281712,-71.50803816051621,-77.31172450615045,-76.22942203333334,5.95835159711136,-70.27107043622199,-82.1877736304447
149,-68.09702499999999,1.5594148129907608,-66.53761018700922,-69.65643981299075,-75.89168575555556,5.765237466032008,-70.12644828952355,-81.65692322158755
150,-70.55001333333333,5.222934292850462,-65.32707904048286,-75.7729476261838,-75.67637157777777,5.675854301407586,-70.00051727637019,-81.35222587918537
151,-70.255558,5.74314560769897,-64.51241239230103,-75.99870360769896,-75.34178973333333,5.763524038521636,-69.5782656948117,-81.10531377185497
152,-67.83565333333333,3.2691054345850272,-64.5665478987483,-71.10475876791836,-74.9229248,5.739449182317168,-69.18347561768283,-80.66237398231716
153,-71.43061466666667,6.966600990473424,-64.46401367619325,-78.3972156571401,-74.76244779999999,5.797939546240338,-68.96450825375966,-80.56038734624033
154,-68.96096666666668,1.8325261320942554,-67.12844053457242,-70.79349279876094,-74.34954135555556,5.5736999966744145,-68.77584135888114,-79.92324135222997
155,-68.90618333333333,0.7800990409129697,-68.12608429242036,-69.6862823742463,-74.07888035555555,5.4091989989369855,-68.66968135661857,-79.48807935449254
156,-67.39558466666666,3.465314589968033,-63.93027007669863,-70.8608992566347,-73.70955806666666,5.277987984479771,-68.4315700821869,-78.98754605114644
157,-72.53639166666667,1.4804353028276338,-71.05595636383904,-74.0168269694943,-73.46813723333334,5.198843323234438,-68.2692939100989,-78.66698055656778
158,-71.582943,3.3617962202187432,-68.22114677978125,-74.94473922021875,-73.15239071111112,5.274627623893242,-67.87776308721786,-78.42701833500435
159,-67.33495466666666,10.847823542994483,-56.48713112367218,-78.18277820966114,-72.81568186666667,5.344897396930149,-67.47078446973651,-78.16057926359683
160,-71.31768666666666,7.913632664309945,-63.404054002356716,-79.2313193309766,-72.67411163333333,5.4170763574238086,-67.25703527590953,-78.09118799075713
161,-71.35204366666666,3.1391773824141187,-68.21286628425254,-74.49122104908078,-72.4245576,5.24337688043769,-67.1811807195623,-77.66793448043768
162,-68.453901,6.320498942073558,-62.133402057926446,-74.77439994207356,-72.01606636666665,5.027633355839983,-66.98843301082668,-77.04369972250664
163,-68.44191666666667,2.3994487047670647,-66.0424679618996,-70.84136537143374,-71.79460191111112,4.958501442605556,-66.83610046850555,-76.75310335371665
164,-65.56398666666666,2.9714571482916172,-62.592529518375045,-68.53544381495828,-71.54005177777776,5.037838735548107,-66.50221304222967,-76.57789051332588
165,-67.17113,3.0917252434684364,-64.07940475653157,-70.26285524346844,-71.2867679,5.075128577501185,-66.21163932249881,-76.36189647750119
166,-73.107465,2.4748078719215765,-70.63265712807843,-75.58227287192157,-71.04978527777777,4.809141308056528,-66.24064396972125,-75.8589265858343
167,-64.73084333333334,1.0641090884083897,-63.66673424492495,-65.79495242174173,-70.86638956666665,4.723654174146328,-66.14273539252034,-75.59004374081299
168,-71.08065333333333,6.02573046949773,-65.0549228638356,-77.10638380283106,-70.7227499,4.790760948396514,-65.93198895160349,-75.5135108483965
169,-71.38953033333333,13.204187268255945,-58.18534306507738,-84.59371760158928,-70.59680306666665,4.883439324316943,-65.71336374234971,-75.48024239098362
170,-68.23885,3.843474247292417,-64.39537575270758,-72.08232424729242,-70.42483462222222,4.764867500409941,-65.65996712181227,-75.18970212263217
171,-63.998053,2.5687861555429228,-61.429266844457075,-66.56683915554292,-69.97393172222222,4.508021090364912,-65.46591063185731,-74.48195281258714
172,-68.13412666666666,1.9242113739746354,-66.20991529269203,-70.05833804064129,-69.75978176666666,4.370088284229606,-65.38969348243707,-74.12987005089626
173,-69.58046166666666,6.3524226548347915,-63.228039011831875,-75.93288432150146,-69.6648237111111,4.487336054775104,-65.177487656336,-74.15215976588621
174,-68.25398833333334,0.369521459131038,-67.8844668742023,-68.62350979246438,-69.5309034888889,4.2992099704593,-65.2316935184296,-73.8301134593482
175,-65.15732866666666,3.5964230395637973,-61.56090562710286,-68.75375170623046,-69.25163888888889,4.191028978214886,-65.060609910674,-73.44266786710378
176,-65.93624666666666,3.6181319003642423,-62.31811476630242,-69.55437856703091,-69.07218655555556,4.151937863163008,-64.92024869239255,-73.22412441871856
177,-64.98817466666667,2.7933069356832836,-62.19486773098338,-67.78148160234996,-68.87307186666666,4.036736389674246,-64.83633547699242,-72.90980825634091
178,-68.27903666666667,5.18342649977149,-63.09561016689518,-73.46246316643816,-68.66871037777778,4.112789167239392,-64.55592121053839,-72.78149954501717
179,-65.57171666666666,0.9401297476589804,-64.63158691900767,-66.51184641432565,-68.58453343333333,4.092146331728332,-64.49238710160499,-72.67667976506166
180,-70.33846933333335,5.7803951065463774,-64.55807422678697,-76.11886443987973,-68.57748196666667,4.11072835885153,-64.46675360781514,-72.6882103255182
181,-69.50683500000001,6.5211418807655885,-62.98569311923442,-76.02797688076559,-68.55252453333333,4.13666156795375,-64.41586296537959,-72.68918610128708
182,-64.99730000000001,9.609951702007928,-55.387348297992084,-74.60725170200794,-68.45791275555555,4.348023110201181,-64.10988964535437,-72.80593586575674
183,-72.12127733333334,9.229601998647682,-62.89167533468566,-81.35087933198102,-68.48093484444443,4.423456477140323,-64.05747836730413,-72.90439132158477
184,-64.19547566666667,3.7777300218314105,-60.41774564483526,-67.97320568849808,-68.32208514444444,4.488296606798228,-63.83378853764622,-72.81038175124267
185,-75.40722799999999,9.723651293690656,-65.68357670630934,-85.13087929369064,-68.53878663333333,4.786415015224151,-63.75237161810919,-73.3252016485575
186,-69.33549766666665,6.223481201440259,-63.1120164652264,-75.55897886810692,-68.6034504,4.878353902273224,-63.72509649772678,-73.48180430227323
187,-67.05893866666666,9.772088882098103,-57.28684978456856,-76.83102754876477,-68.42086863333333,5.154742354915573,-63.26612627841776,-73.5756109882489
188,-66.96136566666668,6.1791601569991945,-60.782205509667484,-73.14052582366587,-68.26681605555557,5.2486544861415885,-63.01816156941397,-73.51547054169714
189,-67.650558,5.623252120046906,-62.0273058799531,-73.2738101200469,-68.27733616666666,5.074502105376669,-63.20283406129,-73.35183827204334
190,-71.34218666666666,12.885266346437442,-58.45692032022922,-84.22745301310411,-68.27815283333332,5.240223228114252,-63.037929605219084,-73.51837606144758
191,-69.46493333333335,8.924747230226375,-60.540186103106976,-78.38968056355972,-68.21524915555555,5.4330755563746616,-62.782173599180894,-73.64832471193021
192,-65.118787,5.144736804029629,-59.97405019597037,-70.26352380402963,-68.10407868888889,5.39388348510653,-62.71019520378236,-73.49796217399542
193,-63.537175,4.789130166321956,-58.748044833678044,-68.32630516632196,-67.9405873,5.4735395338250274,-62.46704776617498,-73.41412683382504
