t,episode,true_task_idx,x_before,vx_before,true_goal
600,6,1,-0.0020454875824039,-0.0008759349315812,-2.8
601,6,1,-0.0246344807986691,-0.9993536625919418,-2.8
602,6,1,-0.0673651644591169,-1.0027407076832136,-2.8
603,6,1,-0.2424859414536865,-2.157491172957761,-2.8
604,6,1,-0.3068556486569973,-0.1233336363531562,-2.8
605,6,1,-0.2778298634393794,0.1365197339534909,-2.8
606,6,1,-0.3407704660556365,-2.500834219341147,-2.8
607,6,1,-0.1526946074902252,-0.0537710654817213,-2.8
608,6,1,0.4160392092022456,0.5737909258848161,-2.8
609,6,1,-0.1115503625296647,-0.8373415954423462,-2.8
610,6,1,-0.1435499271718764,-0.7478503548851512,-2.8
611,6,1,-0.2130141687550063,-2.374829043199189,-2.8
612,6,1,-0.7587491720342119,-1.4205567799374297,-2.8
613,6,1,-1.3555241807894065,-2.180990609763321,-2.8
614,6,1,-1.8478106297110488,-1.8076815927330607,-2.8
615,6,1,-1.9121346157239616,-1.4406362622476931,-2.8
616,6,1,-2.064927285084717,-3.134242254143323,-2.8
617,6,1,-2.1635099421851103,-1.884856309700961,-2.8
618,6,1,-2.2331166293311777,-1.6972315120891448,-2.8
619,6,1,-2.3019018281570545,-1.7716273058826788,-2.8
620,6,1,-3.067774350059173,-1.228710878067261,-2.8
621,6,1,-3.901135598304205,-1.531489651241805,-2.8
622,6,1,-3.961111339358105,-1.3488649448259848,-2.8
623,6,1,-5.572997607420233,-2.1007367562885677,-2.8
624,6,1,-5.679304398752142,-3.6993524389219337,-2.8
625,6,1,-6.562072048289709,-2.8930988509248783,-2.8
626,6,1,-8.535451302553833,-1.0988404233878069,-2.8
627,6,1,-8.58756411456461,-1.5412755556384894,-2.8
628,6,1,-8.661306666212834,-2.517184435725866,-2.8
629,6,1,-8.989073034814798,-1.8474279073950248,-2.8
630,6,1,-9.071871616966284,-2.741068956480349,-2.8
631,6,1,-9.152966488141969,-1.7897969549323938,-2.8
632,6,1,-9.670970440930477,-3.735531991373965,-2.8
633,6,1,-11.371103211560468,-1.7819769496400752,-2.8
634,6,1,-11.434132458853275,-1.2834813959160645,-2.8
635,6,1,-11.546972167728708,-2.207481995863668,-2.8
636,6,1,-11.63209382121348,-2.082713131631245,-2.8
637,6,1,-11.71352691325558,-2.0102484235926488,-2.8
638,6,1,-11.794414663717603,-2.0394485390702117,-2.8
639,6,1,-13.754380083768435,-1.7022911261298266,-2.8
640,6,1,-15.1971130886615,-2.055762346224067,-2.8
641,6,1,-15.263544430977872,-1.3547006926276657,-2.8
642,6,1,-15.33130624650709,-1.7477861384655415,-2.8
643,6,1,-15.97283672367104,-1.8743113698295184,-2.8
644,6,1,-17.31516426790597,-2.6024884939639024,-2.8
645,6,1,-17.404236591602146,-1.700573628254078,-2.8
646,6,1,-17.482599987470497,-2.261555328680624,-2.8
647,6,1,-17.57731306977917,-2.849827073650862,-2.8
648,6,1,-17.668833196010507,-2.147572978072844,-2.8
649,6,1,-17.764867610101163,-3.154009772485911,-2.8
650,6,1,-20.020045342161826,-3.592572381824316,-2.8
651,6,1,-21.031455026108105,-2.5372084007589777,-2.8
652,6,1,-21.119478435486293,-2.031860437851526,-2.8
653,6,1,-21.229308910538197,-2.757314398607142,-2.8
654,6,1,-23.21520485752036,-2.8133261311214874,-2.8
655,6,1,-23.296884395381536,-1.6513710325777475,-2.8
656,6,1,-24.51564287411558,-4.045538863345255,-2.8
657,6,1,-24.65366968720261,-2.83962516844358,-2.8
658,6,1,-26.116671380561367,-3.5542922988405388,-2.8
659,6,1,-26.22983319373616,-2.4399559282825964,-2.8
660,6,1,-26.698375486761265,-2.848579845652518,-2.8
661,6,1,-26.800036475408778,-2.193045414258844,-2.8
662,6,1,-26.889396098018,-2.638163395694657,-2.8
663,6,1,-28.03272621918076,-2.651412078116857,-2.8
664,6,1,-28.131927637455615,-2.653632373654984,-2.8
665,6,1,-30.155799450938492,-3.143047021226072,-2.8
666,6,1,-30.290562401636212,-3.2954271799542108,-2.8
667,6,1,-30.39587701481993,-1.919532028322815,-2.8
668,6,1,-31.508122572353518,-2.6433009409323085,-2.8
669,6,1,-32.46850718119912,-2.0697481287940307,-2.8
670,6,1,-32.55573752583147,-2.4380371198716086,-2.8
671,6,1,-32.776257666269146,-1.6643442851039674,-2.8
672,6,1,-32.8463983287321,-2.1938584438407243,-2.8
673,6,1,-33.70753123650572,-1.5837053400340315,-2.8
674,6,1,-34.89908402995596,-2.7670045820434264,-2.8
675,6,1,-35.86393425101425,-2.1980643713394663,-2.8
676,6,1,-36.29794347657809,-2.7577814078520686,-2.8
677,6,1,-37.31233369325209,-1.0146644508381075,-2.8
678,6,1,-38.23189407548337,-2.4551976490006453,-2.8
679,6,1,-38.49395534797512,-0.2724567756814817,-2.8
680,6,1,-38.53760919181458,-1.3095532865298762,-2.8
681,6,1,-38.59638560123943,-1.876456632632915,-2.8
682,6,1,-38.67941002657727,-1.8300467994912533,-2.8
683,6,1,-40.414000383952775,-1.3507238229835523,-2.8
684,6,1,-41.5295245309162,-3.6878701777880782,-2.8
685,6,1,-41.62771036263507,-1.6771981185821518,-2.8
686,6,1,-42.31518718882679,-3.0185617953801875,-2.8
687,6,1,-43.86842795427384,-2.480054073179948,-2.8
688,6,1,-43.998665350986016,-3.957008856287598,-2.8
689,6,1,-44.12872643832264,-2.597010106896077,-2.8
690,6,1,-44.22222634125674,-2.2151675891196003,-2.8
691,6,1,-44.33173818449775,-3.1665172321060573,-2.8
692,6,1,-44.421993990188,-1.648410013560539,-2.8
693,6,1,-44.51734599480478,-2.5022325590220555,-2.8
694,6,1,-44.741037965732666,-2.252951212813434,-2.8
695,6,1,-45.96990446771125,-0.8336839910865567,-2.8
696,6,1,-47.40215428130077,-3.2137458254072446,-2.8
697,6,1,-47.52699003023304,-3.108825688723994,-2.8
698,6,1,-47.63938824154999,-2.505763321155506,-2.8
699,6,1,-47.74932203483811,-3.0360624027355314,-2.8
