t,episode,true_task_idx,x_before,vx_before,true_goal
0,7,3,-0.0042946131036703,0.0081227313662827,-1.75
1,7,3,-0.2572946638868277,-2.530000507831574,-1.75
2,7,3,-0.6159604282186453,-3.5866576433181763,-1.75
3,7,3,-0.8508137554929678,-2.348533272743225,-1.75
4,7,3,-1.0886469722793524,-2.378332167863846,-1.75
5,7,3,-1.31016274700622,-2.2151577472686768,-1.75
6,7,3,-1.537794509630007,-2.2763176262378693,-1.75
7,7,3,-1.7448949010179464,-2.0710039138793945,-1.75
8,7,3,-1.9628126860664312,-2.179177850484848,-1.75
9,7,3,-2.174328142504496,-2.1151545643806458,-1.75
10,7,3,-2.3772939235971395,-2.0296578109264374,-1.75
11,7,3,-2.570432478289408,-1.931385546922684,-1.75
12,7,3,-2.762426400284571,-1.9199392199516296,-1.75
13,7,3,-2.948686012725634,-1.8625961244106293,-1.75
14,7,3,-3.1456610352800314,-1.969750225543976,-1.75
15,7,3,-3.3287409038351004,-1.8307986855506897,-1.75
16,7,3,-3.5347869933650915,-2.0604608952999115,-1.75
17,7,3,-3.7412386328981344,-2.064516395330429,-1.75
18,7,3,-3.9255924166248266,-1.843537837266922,-1.75
19,7,3,-4.12634519646625,-2.0075277984142303,-1.75
20,7,3,-4.297377595405383,-1.710323989391327,-1.75
21,7,3,-4.486210951309008,-1.8883335590362549,-1.75
22,7,3,-4.696731501917643,-2.105205506086349,-1.75
23,7,3,-4.883757585387034,-1.8702608346939087,-1.75
24,7,3,-5.050767386059565,-1.6700980067253113,-1.75
25,7,3,-5.265393415193362,-2.146260291337967,-1.75
26,7,3,-5.461388552288813,-1.959951370954513,-1.75
27,7,3,-5.630203852157397,-1.6881529986858368,-1.75
28,7,3,-5.805759409169955,-1.7555555701255798,-1.75
29,7,3,-5.9923641474054286,-1.8660473823547363,-1.75
30,7,3,-6.186238119106097,-1.9387397170066836,-1.75
31,7,3,-6.376244121889872,-1.9000600278377533,-1.75
32,7,3,-6.564319932560725,-1.8807581067085264,-1.75
33,7,3,-6.777602145175738,-2.1328221261501312,-1.75
34,7,3,-6.959075623850627,-1.814734786748886,-1.75
35,7,3,-7.1565963716314265,-1.9752074778079989,-1.75
36,7,3,-7.350196370582385,-1.9359999895095823,-1.75
37,7,3,-7.5412664503858515,-1.910700798034668,-1.75
38,7,3,-7.716646576027674,-1.753801256418228,-1.75
39,7,3,-7.885031083326144,-1.6838450729846954,-1.75
40,7,3,-8.050063634018702,-1.6503255069255829,-1.75
41,7,3,-8.237541669707102,-1.874780356884003,-1.75
42,7,3,-8.414007270436091,-1.7646560072898865,-1.75
43,7,3,-8.59873072216968,-1.847234517335892,-1.75
44,7,3,-8.773968839745326,-1.7523811757564545,-1.75
45,7,3,-8.94610612998466,-1.721372902393341,-1.75
46,7,3,-9.148526632885735,-2.0242050290107727,-1.75
47,7,3,-9.341113874416155,-1.925872415304184,-1.75
48,7,3,-9.53941578577022,-1.9830191135406492,-1.75
49,7,3,-9.716968768935008,-1.775529831647873,-1.75
50,7,3,-9.911365860800547,-1.9439709186553955,-1.75
51,7,3,-10.094658130507272,-1.8329226970672607,-1.75
52,7,3,-10.286543467740817,-1.918853372335434,-1.75
53,7,3,-10.463179940085215,-1.766364723443985,-1.75
54,7,3,-10.64667800972919,-1.834980696439743,-1.75
55,7,3,-10.82535249898891,-1.7867448925971985,-1.75
56,7,3,-11.024555632571978,-1.9920313358306885,-1.75
57,7,3,-11.19875548193912,-1.7419984936714172,-1.75
58,7,3,-11.374153012137215,-1.7539753019809723,-1.75
59,7,3,-11.5700749100254,-1.959218978881836,-1.75
60,7,3,-11.765300580959124,-1.9522567093372345,-1.75
61,7,3,-11.944510677556796,-1.792100965976715,-1.75
62,7,3,-12.132957914571566,-1.884472370147705,-1.75
63,7,3,-12.337030494313044,-2.04072579741478,-1.75
64,7,3,-12.53465392599563,-1.9762343168258667,-1.75
65,7,3,-12.717367911438746,-1.8271398544311523,-1.75
66,7,3,-12.906764337520404,-1.893964260816574,-1.75
67,7,3,-13.108623454074664,-2.0185911655426025,-1.75
68,7,3,-13.297072941164776,-1.884494870901108,-1.75
69,7,3,-13.461440959672732,-1.6436801850795746,-1.75
70,7,3,-13.66544226716022,-2.040013074874878,-1.75
71,7,3,-13.8476887584732,-1.8224649131298063,-1.75
72,7,3,-14.024222427706524,-1.7653366923332214,-1.75
73,7,3,-14.212397062878413,-1.8817463517189024,-1.75
74,7,3,-14.400220462779805,-1.8782339990139008,-1.75
75,7,3,-14.587945485214991,-1.877250224351883,-1.75
76,7,3,-14.75969389985065,-1.7174841463565826,-1.75
77,7,3,-14.947956511478228,-1.8826261162757876,-1.75
78,7,3,-15.13008967946033,-1.8213316798210144,-1.75
79,7,3,-15.330447325210375,-2.0035764575004578,-1.75
80,7,3,-15.520039269428056,-1.8959194421768188,-1.75
81,7,3,-15.699940884213252,-1.799016147851944,-1.75
82,7,3,-15.889005029301448,-1.890641450881958,-1.75
83,7,3,-16.073929005961222,-1.849239766597748,-1.75
84,7,3,-16.263067895273966,-1.8913888931274412,-1.75
85,7,3,-16.468499118189616,-2.054312229156494,-1.75
86,7,3,-16.658085668186946,-1.895865499973297,-1.75
87,7,3,-16.838164204458995,-1.8007853627204895,-1.75
88,7,3,-17.03814350972633,-1.99979305267334,-1.75
89,7,3,-17.230608040194316,-1.9246453046798704,-1.75
90,7,3,-17.4261377693222,-1.9552972912788391,-1.75
91,7,3,-17.61231558928947,-1.861778199672699,-1.75
92,7,3,-17.798108393053813,-1.8579280376434328,-1.75
93,7,3,-17.97586532841186,-1.7775693535804749,-1.75
94,7,3,-18.163781890373038,-1.87916561961174,-1.75
95,7,3,-18.35347048352222,-1.896885931491852,-1.75
96,7,3,-18.53458588729362,-1.8111540377140043,-1.75
97,7,3,-18.716423416237635,-1.818375289440155,-1.75
98,7,3,-18.904902809958266,-1.8847939372062683,-1.75
99,7,3,-19.09554002593021,-1.9063721597194672,-1.75
