t,episode,true_task_idx,x_before,vx_before,true_goal
0,3,0,-0.0079292718167526,0.1616351230397646,5.1000000000000005
1,3,0,-0.1550747368331177,-1.4714546501636507,5.1000000000000005
2,3,0,-0.5799269292350038,-4.24852192401886,5.1000000000000005
3,3,0,-1.0098642323012574,-4.299373030662537,5.1000000000000005
4,3,0,-1.4385645601744874,-4.2870032787323,5.1000000000000005
5,3,0,-0.9946407887931092,4.439237713813782,5.1000000000000005
6,3,0,-0.5393372986312135,4.5530349016189575,5.1000000000000005
7,3,0,-0.0836588654513581,4.5567843317985535,5.1000000000000005
8,3,0,0.3764982905392424,4.601571559906006,5.1000000000000005
9,3,0,0.8289895143513457,4.524912238121033,5.1000000000000005
10,3,0,1.2847278800015227,4.55738365650177,5.1000000000000005
11,3,0,1.7309838619236724,4.462559819221497,5.1000000000000005
12,3,0,2.139134773254849,4.081509113311768,5.1000000000000005
13,3,0,2.56819171571777,4.290569424629211,5.1000000000000005
14,3,0,2.997569360971905,4.293776452541351,5.1000000000000005
15,3,0,3.360035070419766,3.624657094478607,5.1000000000000005
16,3,0,3.683575638771512,3.235405683517456,5.1000000000000005
17,3,0,3.5923488002424016,-0.9122683852910995,5.1000000000000005
18,3,0,3.97945596391008,3.871071636676788,5.1000000000000005
19,3,0,4.224201933682419,2.4474596977233887,5.1000000000000005
20,3,0,4.288015918076493,0.6381398439407349,5.1000000000000005
21,3,0,4.497510464132287,2.0949454605579376,5.1000000000000005
22,3,0,4.659011454523064,1.615009903907776,5.1000000000000005
23,3,0,5.071825267017342,4.12813812494278,5.1000000000000005
24,3,0,5.099667300671793,0.2784203365445137,5.1000000000000005
25,3,0,5.314153169483401,2.1448586881160736,5.1000000000000005
26,3,0,5.379784030110098,0.6563086062669754,5.1000000000000005
27,3,0,5.343185764939047,-0.3659826517105102,5.1000000000000005
28,3,0,5.314327412486531,-0.2885835245251655,5.1000000000000005
29,3,0,5.313655519535754,-0.0067189295077696,5.1000000000000005
30,3,0,5.346314662745211,0.326591432094574,5.1000000000000005
31,3,0,5.151729443719599,-1.9458521902561188,5.1000000000000005
32,3,0,5.128117659738276,-0.2361178398132324,5.1000000000000005
33,3,0,5.317759880473826,1.8964222073554995,5.1000000000000005
34,3,0,5.353362163206551,0.3560228273272514,5.1000000000000005
35,3,0,5.433665385147545,0.8030322194099426,5.1000000000000005
36,3,0,5.494033092310641,0.6036770716309547,5.1000000000000005
37,3,0,5.5038943408559895,0.0986124854534864,5.1000000000000005
38,3,0,5.61854058937541,1.1464624851942062,5.1000000000000005
39,3,0,5.73550317124835,1.1696258187294006,5.1000000000000005
40,3,0,5.506548707051191,-2.289544641971588,5.1000000000000005
41,3,0,5.75895789699069,2.524091899394989,5.1000000000000005
42,3,0,5.619333629174147,-1.3962426781654358,5.1000000000000005
43,3,0,5.8170554681252575,1.9772183895111084,5.1000000000000005
44,3,0,5.862625834209833,0.4557036608457565,5.1000000000000005
45,3,0,5.854376875473175,-0.0824895873665809,5.1000000000000005
46,3,0,5.875678713111196,0.2130183763802051,5.1000000000000005
47,3,0,5.862945429658506,-0.1273328345268964,5.1000000000000005
48,3,0,6.171488038873289,3.085426092147827,5.1000000000000005
49,3,0,6.351657278513525,1.801692396402359,5.1000000000000005
50,3,0,6.029088861918066,-3.22568416595459,5.1000000000000005
51,3,0,5.8016624819990135,-2.274263799190521,5.1000000000000005
52,3,0,5.938282154178236,1.366196721792221,5.1000000000000005
53,3,0,5.6412876170631385,-2.9699453711509705,5.1000000000000005
54,3,0,5.6421285930825285,0.0084097601938992,5.1000000000000005
55,3,0,5.557427643592458,-0.8470094949007034,5.1000000000000005
56,3,0,5.385238944347005,-1.7218869924545288,5.1000000000000005
57,3,0,5.367930327336293,-0.1730861701071262,5.1000000000000005
58,3,0,5.4320294976038745,0.6409917026758194,5.1000000000000005
59,3,0,5.485593032817345,0.5356353521347046,5.1000000000000005
60,3,0,5.34761333165596,-1.3797970116138458,5.1000000000000005
61,3,0,5.3714562326474,0.2384290099143982,5.1000000000000005
62,3,0,5.413997077177267,0.4254084452986717,5.1000000000000005
63,3,0,5.406235581523728,-0.0776149565353989,5.1000000000000005
64,3,0,5.549653059131455,1.4341747760772705,5.1000000000000005
65,3,0,5.492366398013186,-0.5728666111826897,5.1000000000000005
66,3,0,5.578395286834788,0.8602888882160187,5.1000000000000005
67,3,0,5.563806334770273,-0.1458895206451416,5.1000000000000005
68,3,0,5.6292384586101285,0.6543212383985519,5.1000000000000005
69,3,0,5.724425750113081,0.9518729150295258,5.1000000000000005
70,3,0,6.059266286230635,3.348405361175537,5.1000000000000005
71,3,0,5.961734520531248,-0.975317656993866,5.1000000000000005
72,3,0,5.967074133715581,0.0533961318433284,5.1000000000000005
73,3,0,6.23777002867217,2.7069589495658875,5.1000000000000005
74,3,0,6.275431622079562,0.376615934073925,5.1000000000000005
75,3,0,6.255633171907615,-0.1979845017194748,5.1000000000000005
76,3,0,6.384777467957687,1.2914429605007172,5.1000000000000005
77,3,0,6.39430670186783,0.0952923391014337,5.1000000000000005
78,3,0,6.635921594946634,2.41614893078804,5.1000000000000005
79,3,0,6.784548563211214,1.4862696826457975,5.1000000000000005
80,3,0,6.709403840153467,-0.7514472305774689,5.1000000000000005
81,3,0,6.85730267807747,1.478988379240036,5.1000000000000005
82,3,0,6.672295269816171,-1.8500740826129916,5.1000000000000005
83,3,0,6.749904682188284,0.7760941237211227,5.1000000000000005
84,3,0,7.041783650665533,2.9187896847724915,5.1000000000000005
85,3,0,7.153308918028127,1.115252673625946,5.1000000000000005
86,3,0,7.234591369776975,0.8128245174884796,5.1000000000000005
87,3,0,6.958333377986204,-2.762579917907715,5.1000000000000005
88,3,0,6.884580304174673,-0.7375307381153107,5.1000000000000005
89,3,0,7.009426814763796,1.2484651058912275,5.1000000000000005
90,3,0,7.094788042156946,0.8536122739315033,5.1000000000000005
91,3,0,7.133114879279386,0.3832683712244034,5.1000000000000005
92,3,0,7.247404915540468,1.142900362610817,5.1000000000000005
93,3,0,7.270594903527748,0.2318998798727989,5.1000000000000005
94,3,0,7.188455530702125,-0.8213937282562256,5.1000000000000005
95,3,0,7.037236237226974,-1.5121929347515106,5.1000000000000005
96,3,0,7.031014265752386,-0.0622197147458791,5.1000000000000005
97,3,0,6.887365030384611,-1.4364923536777496,5.1000000000000005
98,3,0,6.666723417378019,-2.206416130065918,5.1000000000000005
99,3,0,6.8164148351913205,1.4969141781330109,5.1000000000000005
