t,episode,true_task_idx,x_before,vx_before,true_goal
200,2,1,0.090458183646712,0.1107213928172246,-3.14
201,2,1,0.0868098480679106,-0.1245842613348225,-3.14
202,2,1,-0.1759560566133744,-0.7292275838885425,-3.14
203,2,1,-0.2081147581785307,-0.5496459846453827,-3.14
204,2,1,-0.3126782460617533,-0.1554633793308128,-3.14
205,2,1,-0.5918272349387035,-0.5815516551388986,-3.14
206,2,1,-0.6126437066555492,-0.3885445554193006,-3.14
207,2,1,-0.6662147862956207,-1.3786865055851951,-3.14
208,2,1,-0.8396326068207317,0.8326695742546518,-3.14
209,2,1,-0.8494534832743285,-0.7399128823125625,-3.14
210,2,1,-0.8470074532898328,0.4362041803777962,-3.14
211,2,1,-1.190040619452761,-0.3882214384201571,-3.14
212,2,1,-1.4754331278572117,-1.0816761155529244,-3.14
213,2,1,-1.851998274229803,0.1007272983112356,-3.14
214,2,1,-2.258131495945019,-1.1585934726038425,-3.14
215,2,1,-2.291933243813752,-0.3704557685001389,-3.14
216,2,1,-2.3320879744902063,-0.9159209968668108,-3.14
217,2,1,-2.4002003112182493,-0.1351719073656538,-3.14
218,2,1,-2.1857281891716607,0.2981832051540016,-3.14
219,2,1,-1.2960549427181256,0.6024283964986288,-3.14
220,2,1,-1.2362138317699558,1.2549974934313337,-3.14
221,2,1,-1.2059912153192611,0.3080085681833243,-3.14
222,2,1,-1.1956399011130907,0.0530766000277864,-3.14
223,2,1,-1.1920656192398913,-0.1476937741355166,-3.14
224,2,1,-1.1772753599784564,-0.7047696400465677,-3.14
225,2,1,-1.1970175719161815,-0.2304132251156566,-3.14
226,2,1,-1.3523469970818704,-0.0547285757190336,-3.14
227,2,1,-1.3472455688705935,0.0111123713123877,-3.14
228,2,1,-1.401453373061322,0.0535474360196759,-3.14
229,2,1,-1.4070478360844765,-0.0505444771745231,-3.14
230,2,1,-1.4079779080000947,-0.0356759199593025,-3.14
231,2,1,-1.418245536937163,-0.0686308748979347,-3.14
232,2,1,-1.520127796734687,-0.0961113775300538,-3.14
233,2,1,-1.5213997138569717,0.0308730940318993,-3.14
234,2,1,-1.5262850425557044,-0.1662584188077988,-3.14
235,2,1,-1.5264831416138167,0.0045347237305305,-3.14
236,2,1,-1.1168648479473382,0.8214429665653165,-3.14
237,2,1,-1.0037296812571084,0.8356735159720543,-3.14
238,2,1,-0.9305884058715927,-0.0781003562898213,-3.14
239,2,1,-0.9151522546714098,0.4672936229895738,-3.14
240,2,1,-0.8836503126459376,0.4676911893156839,-3.14
241,2,1,-0.9879342324336322,-0.5213774083126617,-3.14
242,2,1,-1.0010686155919917,-0.6954123344719672,-3.14
243,2,1,-0.997164149168321,0.3488365689712028,-3.14
244,2,1,-1.0948290938312757,-0.5111241937997093,-3.14
245,2,1,-1.2606344899223247,-0.801149540121489,-3.14
246,2,1,-1.319617478413398,-1.2535451170175818,-3.14
247,2,1,-1.9452279872051417,-1.437545760319746,-3.14
248,2,1,-1.9885348290871507,-0.6196062017227982,-3.14
249,2,1,-2.1263472067880533,1.2329367633173685,-3.14
250,2,1,-2.053760888060909,1.3183230407011286,-3.14
251,2,1,-2.042883434848602,-0.2268341517170972,-3.14
252,2,1,-2.0554884767088315,-0.0578784740380262,-3.14
253,2,1,-1.994588404143768,1.4622360022656706,-3.14
254,2,1,-1.9211068397056372,0.1208146851927467,-3.14
255,2,1,-1.9159162812189836,-0.3732813036763514,-3.14
256,2,1,-1.8911105207004495,0.6969220340367892,-3.14
257,2,1,-1.8792836638345656,0.0152632829344655,-3.14
258,2,1,-1.882849537782076,-0.1143247286634891,-3.14
259,2,1,-1.881364255363925,0.0521673351567197,-3.14
260,2,1,-1.8644375026857765,0.5462044324638323,-3.14
261,2,1,-1.8115390670389204,0.1540390370083248,-3.14
262,2,1,-1.802265799461471,0.1373605835885065,-3.14
263,2,1,-1.5060544648987246,0.4544755969350929,-3.14
264,2,1,-1.5086148146763712,-0.1514176934351331,-3.14
265,2,1,-1.3789609188317118,0.2280224231924441,-3.14
266,2,1,-1.153870875304948,0.0903635925980052,-3.14
267,2,1,-1.1526090689258586,0.1359011014562107,-3.14
268,2,1,-0.8433188600916215,0.5641143029523291,-3.14
269,2,1,-0.7093648485093815,0.6135975619159443,-3.14
270,2,1,-0.7065910328683999,-0.1737397203809659,-3.14
271,2,1,-0.7131786803073957,-0.0706989520477902,-3.14
272,2,1,-0.6742118204329665,0.9834083492772292,-3.14
273,2,1,-0.4950203452303787,0.2569304079515662,-3.14
274,2,1,-0.4553983832634008,0.9289394789930944,-3.14
275,2,1,-0.118777559500711,1.2433158673696223,-3.14
276,2,1,0.0861301720443452,0.4760249395114337,-3.14
277,2,1,0.1493216421722817,0.4172097073301625,-3.14
278,2,1,0.1490640328638292,-0.1603254983475103,-3.14
279,2,1,0.3351578389501948,0.0578739722810197,-3.14
280,2,1,0.3366526173792406,0.0741708409676936,-3.14
281,2,1,0.3287049079879401,-0.1880473769993391,-3.14
282,2,1,0.3358591999562821,-0.5029488341809181,-3.14
283,2,1,0.3030543566599342,-0.5945061237637016,-3.14
284,2,1,0.2827128255753902,-0.3780872768348008,-3.14
285,2,1,0.3050180713894929,0.5019423487276908,-3.14
286,2,1,0.2451244829031053,-0.0178561878247489,-3.14
287,2,1,0.3091478506924593,0.1546386441789334,-3.14
288,2,1,0.3476062305630196,0.989586941899244,-3.14
289,2,1,0.7084090832272121,0.1466324013960545,-3.14
290,2,1,0.7061123175687968,-0.1004406007645592,-3.14
291,2,1,0.7062257233141008,0.1641116190460062,-3.14
292,2,1,0.7496755210489261,1.0390883284407435,-3.14
293,2,1,0.7876513123934665,0.6143820479716235,-3.14
294,2,1,0.7656280169334863,-0.5465822746158039,-3.14
295,2,1,0.5726742218183267,-1.3150378276397583,-3.14
296,2,1,0.2407160662667856,-1.365649831155138,-3.14
297,2,1,0.2024892764057602,-0.6287136576050538,-3.14
298,2,1,0.1230098024780589,-1.960882790292408,-3.14
299,2,1,0.0261903316950027,-1.7626496796299935,-3.14
