2.211108922958374023e+00	1.966224193572998047e+00	-4.357971191406250000e+00	-6.140119552612304688e+00
2.353728771209716797e+00	1.897961854934692383e+00	-5.198289394378662109e+00	-5.378088474273681641e+00
2.163405179977416992e+00	1.500448465347290039e+00	-4.980794429779052734e+00	-4.781814575195312500e+00
2.224130868911743164e+00	1.433168530464172363e+00	-5.185836791992187500e+00	-5.247007846832275391e+00
2.324643373489379883e+00	1.571321368217468262e+00	-4.889746189117431641e+00	-5.754816532135009766e+00
2.268099069595336914e+00	1.404771089553833008e+00	-5.287127971649169922e+00	-5.667098999023437500e+00
2.443334341049194336e+00	1.498077034950256348e+00	-5.664418220520019531e+00	-5.269816875457763672e+00
2.509053945541381836e+00	1.152502417564392090e+00	-5.535140514373779297e+00	-5.670626163482666016e+00
2.141469955444335938e+00	1.484960675239562988e+00	-5.908597946166992188e+00	-5.141267299652099609e+00
2.004042387008666992e+00	2.476735591888427734e+00	-4.918110847473144531e+00	-6.017349243164062500e+00
8.859890699386596680e-01	2.521452426910400391e+00	-5.186517238616943359e+00	-3.504606723785400391e+00
9.312816262245178223e-01	2.904507160186767578e+00	-4.806585788726806641e+00	-1.729996323585510254e+00
8.273963928222656250e-01	2.935394525527954102e+00	-5.035173416137695312e+00	-2.330269098281860352e+00
9.415643811225891113e-01	2.885067462921142578e+00	-5.176193714141845703e+00	-3.431033849716186523e+00
8.276981115341186523e-01	3.184242486953735352e+00	-4.451111316680908203e+00	-4.086799621582031250e+00
1.150524497032165527e+00	3.815392017364501953e+00	-5.237515926361083984e+00	-4.332724094390869141e+00
1.005493402481079102e+00	2.955529451370239258e+00	-5.136355876922607422e+00	-3.682741165161132812e+00
9.955247640609741211e-01	3.863704442977905273e+00	-5.082810878753662109e+00	-1.660174489021301270e+00
1.270468354225158691e+00	3.278707027435302734e+00	-4.368563175201416016e+00	-2.113403081893920898e+00
1.163872480392456055e+00	3.096801042556762695e+00	-5.383429050445556641e+00	-3.575858354568481445e+00
1.117078423500061035e+00	3.847857952117919922e+00	-5.706741333007812500e+00	-2.100004673004150391e+00
1.239873290061950684e+00	3.958845615386962891e+00	-4.301612377166748047e+00	-3.798660278320312500e+00
1.171597123146057129e+00	3.525995254516601562e+00	-4.402699947357177734e+00	-2.743003368377685547e+00
1.239671587944030762e+00	3.871305227279663086e+00	-5.055183887481689453e+00	-3.236556053161621094e+00
1.219591498374938965e+00	3.221409320831298828e+00	-5.042223453521728516e+00	-4.014175415039062500e+00
1.351933717727661133e+00	3.880850553512573242e+00	-5.208889961242675781e+00	-2.711163043975830078e+00
1.280253767967224121e+00	3.858396768569946289e+00	-4.918577194213867188e+00	-3.394271850585937500e+00
1.399739384651184082e+00	3.015870332717895508e+00	-4.201919555664062500e+00	-1.789229869842529297e+00
1.156776905059814453e+00	4.212360858917236328e+00	-4.561820030212402344e+00	-2.382840156555175781e+00
2.773667812347412109e+00	1.861816406250000000e+00	-5.379906177520751953e+00	-2.557983160018920898e+00
2.687748670578002930e+00	2.269635438919067383e+00	-5.476529121398925781e+00	-2.740340709686279297e+00
3.187046527862548828e+00	2.523207902908325195e+00	-5.789585590362548828e+00	-3.007382154464721680e+00
3.177825689315795898e+00	2.744515180587768555e+00	-5.858690738677978516e+00	-2.817377328872680664e+00
3.150168657302856445e+00	2.700955867767333984e+00	-5.888822078704833984e+00	-3.054033041000366211e+00
3.106498479843139648e+00	2.601823091506958008e+00	-5.706052303314208984e+00	-3.368968009948730469e+00
2.966946363449096680e+00	2.249018192291259766e+00	-4.996631622314453125e+00	-4.037694931030273438e+00
2.733339071273803711e+00	1.721599221229553223e+00	-5.282299518585205078e+00	-5.288130760192871094e+00
2.874238252639770508e+00	1.287936449050903320e+00	-5.325770378112792969e+00	-5.577277660369873047e+00
2.669502735137939453e+00	8.272739648818969727e-01	-5.034286499023437500e+00	-5.804860591888427734e+00
2.937157392501831055e+00	1.510410189628601074e+00	-5.500447750091552734e+00	-6.058955669403076172e+00
3.143572807312011719e+00	1.663913488388061523e+00	-5.008735656738281250e+00	-6.039160251617431641e+00
3.353640317916870117e+00	2.132338523864746094e+00	-5.015071392059326172e+00	-6.187715530395507812e+00
3.353511333465576172e+00	1.698380112648010254e+00	-5.207644939422607422e+00	-5.615139007568359375e+00
3.460139274597167969e+00	1.427010536193847656e+00	-5.670577526092529297e+00	-5.982353210449218750e+00
3.392315149307250977e+00	1.720880150794982910e+00	-5.472458362579345703e+00	-5.477467060089111328e+00
3.593228578567504883e+00	1.368262290954589844e+00	-5.340714454650878906e+00	-5.721837520599365234e+00
3.757642745971679688e+00	1.498060107231140137e+00	-5.544046401977539062e+00	-5.603903770446777344e+00
3.840650796890258789e+00	1.663867235183715820e+00	-5.454662799835205078e+00	-5.410580635070800781e+00
3.901985406875610352e+00	1.428494691848754883e+00	-5.442792415618896484e+00	-5.320868968963623047e+00
3.896100997924804688e+00	1.299845814704895020e+00	-5.620801448822021484e+00	-5.517991542816162109e+00
3.941646337509155273e+00	1.883422970771789551e+00	-5.489123821258544922e+00	-5.573014259338378906e+00
4.012423992156982422e+00	1.737599492073059082e+00	-5.203991413116455078e+00	-5.529034137725830078e+00
3.926172018051147461e+00	1.891836643218994141e+00	-5.276968002319335938e+00	-5.481108188629150391e+00
3.881172657012939453e+00	1.597325444221496582e+00	-5.407442569732666016e+00	-5.497517108917236328e+00
3.845597505569458008e+00	1.772340297698974609e+00	-5.345882892608642578e+00	-5.451276779174804688e+00
3.985137701034545898e+00	1.861797213554382324e+00	-5.448546886444091797e+00	-5.744711875915527344e+00
4.002230167388916016e+00	1.770735144615173340e+00	-5.249288082122802734e+00	-5.341588973999023438e+00
3.979733705520629883e+00	1.801974058151245117e+00	-5.568635463714599609e+00	-5.547262668609619141e+00
3.967115640640258789e+00	1.691725850105285645e+00	-5.340900421142578125e+00	-5.269863605499267578e+00
4.073317527770996094e+00	1.618111371994018555e+00	-4.941772937774658203e+00	-5.616805553436279297e+00
4.059202194213867188e+00	1.800691604614257812e+00	-5.330497264862060547e+00	-5.610428333282470703e+00
3.965806961059570312e+00	1.732570290565490723e+00	-5.433615684509277344e+00	-5.440898418426513672e+00
3.851547956466674805e+00	1.878284096717834473e+00	-5.284984588623046875e+00	-5.513875961303710938e+00
3.883021354675292969e+00	1.546665430068969727e+00	-5.056743621826171875e+00	-5.516284942626953125e+00
3.829431533813476562e+00	1.935538530349731445e+00	-5.151488780975341797e+00	-5.472745895385742188e+00
3.854331254959106445e+00	1.699427723884582520e+00	-5.292229652404785156e+00	-5.807013988494873047e+00
3.699131488800048828e+00	1.735637903213500977e+00	-4.760377883911132812e+00	-5.618226051330566406e+00
3.925088882446289062e+00	1.715886235237121582e+00	-5.023014068603515625e+00	-5.545476913452148438e+00
3.805469751358032227e+00	1.700376391410827637e+00	-5.270634651184082031e+00	-5.598162651062011719e+00
3.764836788177490234e+00	1.861495852470397949e+00	-4.783344268798828125e+00	-5.133921146392822266e+00
3.634787797927856445e+00	1.984207749366760254e+00	-5.354824542999267578e+00	-5.696760177612304688e+00
3.578372716903686523e+00	1.985369682312011719e+00	-5.069072723388671875e+00	-5.326041221618652344e+00
3.628689050674438477e+00	1.701234102249145508e+00	-5.001054286956787109e+00	-5.639700412750244141e+00
3.480778932571411133e+00	1.844688773155212402e+00	-5.371378898620605469e+00	-5.484883308410644531e+00
3.442203998565673828e+00	1.392480611801147461e+00	-5.124096393585205078e+00	-5.712523937225341797e+00
3.320062637329101562e+00	1.490844488143920898e+00	-5.268959522247314453e+00	-5.648263454437255859e+00
3.291756868362426758e+00	1.860227465629577637e+00	-5.150685787200927734e+00	-5.224336147308349609e+00
3.302429437637329102e+00	1.632723093032836914e+00	-5.175999641418457031e+00	-5.232841968536376953e+00
3.371568679809570312e+00	1.729489207267761230e+00	-4.671813488006591797e+00	-5.485900402069091797e+00
3.278225898742675781e+00	1.776394248008728027e+00	-5.344965934753417969e+00	-5.278656482696533203e+00
3.207549571990966797e+00	1.696668267250061035e+00	-5.374066352844238281e+00	-5.331206321716308594e+00
3.195119142532348633e+00	1.898951053619384766e+00	-5.095263004302978516e+00	-5.113486766815185547e+00
3.194113731384277344e+00	1.701638460159301758e+00	-5.010200977325439453e+00	-5.289756298065185547e+00
3.123117446899414062e+00	1.831489205360412598e+00	-5.182801723480224609e+00	-5.229214668273925781e+00
3.329344272613525391e+00	1.947992324829101562e+00	-4.865682601928710938e+00	-5.374941349029541016e+00
3.065334558486938477e+00	2.290265321731567383e+00	-4.970301151275634766e+00	-5.327395439147949219e+00
3.250384569168090820e+00	1.974520921707153320e+00	-5.104523658752441406e+00	-5.941586494445800781e+00
3.086795806884765625e+00	2.120602130889892578e+00	-5.061584949493408203e+00	-5.791088104248046875e+00
3.151664495468139648e+00	1.724304676055908203e+00	-4.936353683471679688e+00	-5.422218322753906250e+00
3.292555570602416992e+00	1.964458346366882324e+00	-4.929586410522460938e+00	-5.416161060333251953e+00
3.175897121429443359e+00	1.737108588218688965e+00	-4.889581203460693359e+00	-5.737998008728027344e+00
3.237324237823486328e+00	1.967509150505065918e+00	-4.810132503509521484e+00	-5.395185947418212891e+00
3.289224624633789062e+00	2.020187139511108398e+00	-4.965377807617187500e+00	-5.635872364044189453e+00
3.191789388656616211e+00	1.825287103652954102e+00	-5.109354019165039062e+00	-5.237231254577636719e+00
3.434220314025878906e+00	1.734061479568481445e+00	-5.051592826843261719e+00	-5.007041454315185547e+00
3.214141368865966797e+00	2.179976463317871094e+00	-4.892330646514892578e+00	-5.081670284271240234e+00
3.304386138916015625e+00	1.986537098884582520e+00	-5.039293766021728516e+00	-5.432274341583251953e+00
